,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_MVV01,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_MVV01,R05_07_V_TRU01,HTR9_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-08-06 14:05:00+00:00,529.46,58.32,0,23.6,530.48,59.41818182,0,23.6,15.85942584,235.9311111,233.9373684,40.10222222,18.16977778
2025-08-06 14:10:00+00:00,528.7125,59.97222222,0,23.6,529,61.83035714,0,23.6,15.15,237.6368881,196.6134851,39.325,18
2025-08-06 14:15:00+00:00,526.56,58.66343434,0,23.6,527.65,61.18454545,0,23.6,15.56278947,238.94,190.7970939,38.77333333,18.07428571
2025-08-06 14:20:00+00:00,524.8943417,57,0,23.6,526.7782642,60.6437788,0,23.6,16.4133811,239.820404,191.3658825,38.36161616,18.012
2025-08-06 14:25:00+00:00,521.9833333,61.51977591,0,23.6,522.9931034,62.03444032,0,23.6,17.47928571,241.492,162.0363979,37.52,17.21666667
2025-08-06 14:30:00+00:00,521,60.03333333,0,23.6,521.1851852,61.57835498,0,23.6,17.57939394,242.7941667,205.0985825,36.97,17.00480808
2025-08-06 14:35:00+00:00,520.4616667,59.73638889,0,23.6,520.2495652,61.97333333,0,23.6,17.45416667,244.02,291.5219441,36.28,16.928
2025-08-06 14:40:00+00:00,518.8343434,61.47222222,0,23.60666667,519.2,62.62377622,0,23.6,17.3,244.9,353.93,35.8,17
2025-08-06 14:45:00+00:00,514.2262626,61.15,0,23.7,517.6489744,60.18538462,0,23.6,17.19421245,245.8356923,319.7299867,35.32529915,17.27278632
2025-08-06 14:50:00+00:00,510.6361616,63.90016043,0,23.7,515.6853083,61.1285921,0,23.6,17.1,247.76,241.6034483,34.34,17.646
2025-08-06 14:55:00+00:00,511.6862802,61.77104072,0,23.7,514.0679514,61.93280268,0,23.6,17.25892194,249.0488095,227.0640098,33.58666667,17.77533333
2025-08-06 15:00:00+00:00,510.5692308,61.57333333,0,23.7,510.8468227,62.76818182,0,23.6,17.28645161,250.2657143,227.7941023,32.90666667,18
2025-08-06 15:05:00+00:00,509.0610526,60.23333333,0,23.7,511.0515152,60.95104895,0,23.6,16.91404762,251.5383838,260.0596424,32.16666667,18.31866667
2025-08-06 15:10:00+00:00,508.7779412,60.1625,0,23.7,510.7779412,61.01029412,0,23.6,16.66352941,252.4087607,341.9793971,31.64027778,18.09615385
2025-08-06 15:15:00+00:00,507.2577381,59.77056669,0,23.7,509.7966262,59.58835979,0,23.6,16.5152381,253.41375,230.4425384,31.03142857,18.04294118
2025-08-06 15:20:00+00:00,504.7290383,61,0,23.7,508.7669643,59.92410714,0,23.6,16.5,254.4,157.9110695,30.4,18.15
2025-08-06 15:25:00+00:00,503.37,61,0,23.7,507.192389,56.92811839,0,23.6,16.5,255.3505,151.9238542,29.79515152,18.01585859
2025-08-06 15:30:00+00:00,505.4585859,63.19469697,0,23.7,505.3666667,63.31590909,0,23.6,16.74343434,257.1805556,146.0187045,28.7325,17.61668889
2025-08-06 15:35:00+00:00,503.6494118,62.10285714,0,23.7,504.6411765,61.86352941,0,23.6,17.13320362,258.1533939,107.2568235,28.09666667,17.43293074
2025-08-06 15:40:00+00:00,503.7098485,62.25934343,0,23.7,504.2500337,63,0,23.536,17.28611722,259.1086713,96.85291515,27.52929293,17.30162338
2025-08-06 15:45:00+00:00,501.5312567,63.05746032,0,23.61,503.7269231,61.97052947,0,23.5,17.4,260.4916883,78.54284758,26.57285714,17.2418
2025-08-06 15:50:00+00:00,502.3906808,62.81666667,0,23.6,502.0081522,61.28802701,0,23.5,17.31467532,261.6584127,237.7841604,25.82071429,16.86
2025-08-06 15:55:00+00:00,500.6862134,61.59774436,0,23.6,501.4727273,61.30036364,0,23.54333333,17.14833333,262.7088889,382.144,25.16222222,16.58444444
2025-08-06 16:00:00+00:00,499.2,63,0,23.6,499.6,62.28141026,0,23.66,17.03692308,263.7,290.5261805,24.48,16.29
2025-08-06 16:05:00+00:00,499.872549,63,0,23.675,499.4833333,62.56136364,0,23.775,17,264.753125,244.4635476,23.76458333,16.25583333
2025-08-06 16:10:00+00:00,498.5572804,62.89355742,0,23.7,500.0982429,63,0,23.8,17,265.4516667,193.2103193,23.30083333,16.35556561
2025-08-06 16:15:00+00:00,497.3111111,62.42222222,0,23.7,499.3,63.62915033,0,23.8,17,266.7275,284.6814636,22.42321429,16.40311111
2025-08-06 16:20:00+00:00,498.1904762,62.91589744,0,23.7,498.9071429,63.57761905,0,23.84,17,267.6778571,335.4448762,21.78888889,16.4864
2025-08-06 16:25:00+00:00,497.8611111,62.08686869,0,23.7,499.017004,62.67915789,0,23.85428571,17.10906667,268.8375,150.4290043,20.9975,16.5
2025-08-06 16:30:00+00:00,497.4216099,62.23809524,0,23.7,499,62.63080585,0,23.8,17.2,269.64,103.9597961,20.37333333,16.504
2025-08-06 16:35:00+00:00,497.5484848,62.62,0,23.7,497.8180736,62.48949833,0,23.7,17.14919255,271.0085714,73.55631667,19.46357143,16.8025
2025-08-06 16:40:00+00:00,496.195,62.05594406,0,23.7,497.95,61.75037533,0,23.7,17.1,271.9853968,75.33282662,18.79460317,16.80685714
2025-08-06 16:45:00+00:00,497,63.43050943,0,23.7,496.75,62.68333333,0,23.7,17.04961039,273.0575,54.26966667,18.02361111,16.765
2025-08-06 16:50:00+00:00,495.9281046,62.65714286,0,23.7,494.4517787,62.49164314,0,23.62,17,274.0175,52.96774126,17.345,16.71714286
2025-08-06 16:55:00+00:00,495.12,62.2625,0,23.7,496.6607143,62.28809524,0,23.6,17,274.9852991,122.6908571,16.64522727,16.88683761
2025-08-06 17:00:00+00:00,495.7291667,62.8125,0,23.7,496,62.29195804,0,23.6,17.02272727,276.1,98.333125,15.865,17.1
2025-08-06 17:05:00+00:00,494.7958824,62.74254308,0,23.7,495.5655971,62.23874224,0,23.6,17.09904762,276.8390476,76.08772479,15.37438095,17.07942857
2025-08-06 17:10:00+00:00,493.5925325,62.02714932,0,23.7,494.6963869,62.8241039,0,23.6,17.1232,277.9076923,100.7483077,14.63666667,16.87285714
2025-08-06 17:15:00+00:00,493.1242424,62.45277778,0,23.7,496.5324561,62.35877193,0,23.68,17.2,278.9833333,150.8493158,13.84181818,17.18666667
2025-08-06 17:20:00+00:00,493.8242424,62.88444444,0,23.7,495.1238095,62.12467532,0,23.7,17.3432967,279.9427273,85.9999359,13.20023377,17.45033333
2025-08-06 17:25:00+00:00,493.5131313,62.26666667,0,23.7,494.6363636,63.50909091,0,23.66,17.5,280.8,50.30073971,12.66,17.5
2025-08-06 17:30:00+00:00,492.790374,63.10805556,0,23.7,494,64.10366826,0,23.6,17.2043619,281.8054545,37.93133846,11.85090909,17.36713287
2025-08-06 17:35:00+00:00,492.0620502,63.35613553,0,23.66333333,493.7133649,63.44701687,0,23.6,16.82632289,282.6584912,47.65012886,11.21855595,17.33329198
2025-08-06 17:40:00+00:00,493.8444444,60.62,0,23.6,493.0888889,63.22444444,0,23.6,16.27333333,284.1025,73.18066667,10.26333333,17.54666667
2025-08-06 17:45:00+00:00,492.9588304,61.78238304,0,23.6,493.7628571,61.90746867,0,23.6,16.2,284.7971282,100.6198947,9.8,17.7
2025-08-06 17:50:00+00:00,492.64,62.69264706,0,23.6,493.3458886,62.95623342,0,23.6,16.65076923,285.865,92.41861538,9.08,17.88
2025-08-06 17:55:00+00:00,492.8708333,62.51298701,0,23.6,493.4615385,63.60714286,0,23.66354167,17.29545455,287.0675,67.53136447,8.234375,17.8725
2025-08-06 18:00:00+00:00,492.9916667,61.49513158,0,23.6,493.3703704,62.76153846,0,23.64,17.62153846,287.9742262,39.37510101,7.557321429,17.72577381
2025-08-06 18:05:00+00:00,492.1746087,61.78114035,0,23.6,493,62.008,0,23.6,17.7808,289.001746,29.00049455,6.846190476,17.48111111
2025-08-06 18:10:00+00:00,491.3848485,62.96222222,0,23.6,492.6222222,61.75555556,0,23.6,17.74181818,289.28,27.50872727,6.65,17.3895
2025-08-06 18:15:00+00:00,492.075,62.91428571,0,23.6,492.3803448,62.83103448,0,23.6,16.97311355,290.9168889,22.37445238,5.636111111,17.2876
2025-08-06 18:20:00+00:00,491.8646154,62.70909091,0,23.6,493.6727273,62.80606061,0,23.528,16.44155844,292.07,25.34640693,4.884,17.1876
2025-08-06 18:25:00+00:00,491.3252778,62.24230769,0,23.6,494.558042,62.97122877,0,23.5,16.1568315,293.2302857,33.47111788,4.102857143,17.1
2025-08-06 18:30:00+00:00,492,61.22416667,0,23.6,493.8792208,60.35248447,0,23.5,16.14655789,294.1258333,26.69317682,3.522857143,17.07886364
2025-08-06 18:35:00+00:00,492,62.06023976,0,23.6,493.9483871,61.19845862,0,23.5,16.5731997,295.1738571,17.01255337,2.815079365,16.87629149
2025-08-06 18:40:00+00:00,491.8636591,62.93015873,0,23.5,493.4036719,61.5963281,0,23.5,16.95258271,295.9644444,12.61766814,2.327428571,16.70107937
2025-08-06 18:45:00+00:00,491.8727273,61.36,0,23.5,492.8727273,63,0,23.5,17.19818182,297.2637607,8.530449198,1.520476191,16.51742857
2025-08-06 18:50:00+00:00,491.75,61.225,0,23.5,493,62.77083333,0,23.475,17.2,298.090625,6.920094697,0.977455357,16.441875
2025-08-06 18:55:00+00:00,490.2724444,62.75555556,0,23.5,492.892674,60.3704839,0,23.4,17.2032,299.0018182,5.151910931,0.446,16.41492308
2025-08-06 19:00:00+00:00,491.3,35.24363636,0,23.5,492.5547414,32.83275862,0,23.4,17.285,299.832,3.908482759,-0.0125,16.31941176
2025-08-06 19:05:00+00:00,490.6532143,0,0,23.5,492.6930527,0,0,23.4,17.39767633,300.085,3.402717874,-0.166666667,16.29111111
2025-08-06 19:10:00+00:00,490.9636364,0,0,23.5,492.06,0,0,23.30333333,18.24615385,302.1825,1.508454546,-1.414285714,16.02
2025-08-06 19:15:00+00:00,490.8333333,0,0,23.5,492.5555556,0,0,23.3,18.772,303.3155556,0.879692308,-2.008888889,15.83977778
2025-08-06 19:20:00+00:00,490.8210526,0,0,23.5,493,0,0,23.3,19.17522368,304.2472137,0.56451462,-2.5725,15.73565812
2025-08-06 19:25:00+00:00,491.3625,0,0,23.5,493,0,0,23.3,19.60645161,305.4644444,0.294866667,-3.273214286,15.62428571
2025-08-06 19:30:00+00:00,491.0571429,0,0,23.5,492.8372032,0,0,23.3,19.9052381,306.4,0.1,-3.8,15.6
2025-08-06 19:35:00+00:00,490.6444444,0,0,23.5,492.5586207,0,0,23.3,20.24827586,307.58,0.075862069,-4.4,15.49
2025-08-06 19:40:00+00:00,490.0832773,0,0,23.5,491.5454545,0,0,23.3,20.54067736,308.8318095,0,-5.066666667,15.42142857
2025-08-06 19:45:00+00:00,490.21875,0,0,23.5,492.590625,0,0,23.3,20.7378125,309.5570513,0,-5.443055556,15.4
2025-08-06 19:50:00+00:00,489.1333333,0,0,23.5,492.9578947,0,0,23.3,20.91484848,310.731,0,-6.073,15.4
2025-08-06 19:55:00+00:00,488.9272436,0,0,23.5,492.4854747,0,0,23.26081818,21.03917057,311.2716762,0,-6.375064131,15.4168891
2025-08-06 20:00:00+00:00,489.7821212,0,0,23.43214286,491.6129926,0,0,23.21923077,21.21678448,312.438381,0,-6.898476191,15.47332016
2025-08-06 20:05:00+00:00,490.6,0,0,23.4,490.9076923,0,0,23.2,21.40956377,314.1251429,0,-7.730357143,15.38285714
2025-08-06 20:10:00+00:00,488.8355182,0,0,23.4,491.0352941,0,0,23.2,21.51484401,315,0,-8.1,15.3
2025-08-06 20:15:00+00:00,488.2222222,0,0,23.4,491.1312687,0,0,23.2,21.7,316.2866667,0,-8.715,15.18
2025-08-06 20:20:00+00:00,488.1904762,0,0,23.4,490.9777778,0,0,23.2,21.76165414,317.2666667,0,-9.129090909,15.096
2025-08-06 20:25:00+00:00,485.8964304,0,0,23.4,491,0,0,23.2,21.9,318.4838384,0,-9.696,15.0270303
2025-08-06 20:30:00+00:00,488.1660131,0,0,23.4,490.9363636,0,0,23.2,21.97307692,319.5784127,0,-10.16857143,14.79245714
2025-08-06 20:35:00+00:00,487.5133333,0,0,23.4,490.25,0,0,23.2,22.07666667,320.5330303,0,-10.55212121,14.63660256
2025-08-06 20:40:00+00:00,486.6666667,0,0,23.4,490.125,0,0,23.19166667,22.17785714,321.6875,0,-11.0125,14.52142857
2025-08-06 20:45:00+00:00,485.2210526,0,0,23.37777778,490.9698006,0,0,23.1,22.28181818,323.0314286,0,-11.53142857,14.47457143
2025-08-06 20:50:00+00:00,486.0008081,0,0,23.3,490.9913043,0,0,23.1,22.32473684,324.0192857,0,-11.92821429,14.40225
2025-08-06 20:55:00+00:00,486.65,0,0,23.3,489.1486166,0,0,23.1,22.4,325.3166667,0,-12.34597403,14.4
2025-08-06 21:00:00+00:00,486.6713095,0,0,23.3,488.9329305,0,0,23.1,22.42725637,326.2237273,0,-12.69472727,14.37436364
2025-08-06 21:05:00+00:00,485.8480392,0,0,23.3,489.0585859,0,0,23.1,22.5,327.6714286,0,-13.188,14.23333333
2025-08-06 21:10:00+00:00,486.6545455,0,0,23.3,489.3497537,0,0,23.1,22.56562771,328.544,0,-13.45272727,14.14909091
2025-08-06 21:15:00+00:00,485.9013043,0,0,23.3,488.2324138,0,0,23.1,22.6,329.7714286,0,-13.86857143,14.04634921
2025-08-06 21:20:00+00:00,485.3666667,0,0,23.3,487.7525253,0,0,23.1,22.6,330.957,0,-14.22444444,14.08383838
2025-08-06 21:25:00+00:00,484.0888889,0,0,23.3,488.9428571,0,0,23.1,22.636,332.5496429,0,-14.69,14.18107143
2025-08-06 21:30:00+00:00,484,0,0,23.3,489,0,0,23.06,22.7,333.6909206,0,-14.98,14.102
2025-08-06 21:35:00+00:00,484.4166667,0,0,23.25,488.8184524,0,0,23,22.7,334.7892857,0,-15.25,14.06727273
2025-08-06 21:40:00+00:00,483.907423,0,0,23.2,488.4401162,0,0,23,22.73169231,335.6474026,0,-15.47792208,14.00581818
2025-08-06 21:45:00+00:00,483.6625,0,0,23.2,487.3317544,0,0,23,22.8,336.9854286,0,-15.81555556,13.94428571
2025-08-06 21:50:00+00:00,482.5711111,0,0,23.2,487.6728671,0,0,23,22.8,338.28,0,-16.11,13.89247222
2025-08-06 21:55:00+00:00,482.6545455,0,0,23.2,486,0,0,23,22.8,339.5608333,0,-16.38769231,13.80453846
2025-08-06 22:00:00+00:00,482.1146958,0,0,23.2,486.4851675,0,0,23,22.8,340.8017857,0,-16.62,13.70666667
2025-08-06 22:05:00+00:00,481.7783333,0,0,23.2,485.7162393,0,0,22.996,22.8,342.1771429,0,-16.87428571,13.66342857
2025-08-06 22:10:00+00:00,481.97,0,0,23.2,485.1835299,0,0,22.91888889,22.813,343.1668333,0,-17.05733333,13.6
2025-08-06 22:15:00+00:00,481,0,0,23.2,486.3038242,0,0,22.9,22.9,344.6068571,0,-17.32,13.6
2025-08-06 22:20:00+00:00,480.7724444,0,0,23.2,486.4612179,0,0,22.9,22.9,345.2288889,0,-17.4085,13.6
2025-08-06 22:25:00+00:00,480.451575,0,0,23.2,484.617231,0,0,22.9,22.9,346.652381,0,-17.575,13.6
2025-08-06 22:30:00+00:00,481.0888889,0,0,23.19583333,483.3236111,0,0,22.9,22.9,348.1576389,0,-17.77916667,13.52291667
2025-08-06 22:35:00+00:00,480.2395238,0,0,23.13650794,484.0184002,0,0,22.9,22.9,348.9468571,0,-17.89777778,13.53611429
2025-08-06 22:40:00+00:00,480.5597936,0,0,23.10285714,484.0959773,0,0,22.9,22.92,350.3485,0,-18.06914286,13.5288
2025-08-06 22:45:00+00:00,479.2909091,0,0,23.1,484,0,0,22.9,23,352.0177778,0,-18.22,13.46857143
2025-08-06 22:50:00+00:00,479.1293651,0,0,23.1,483.2254545,0,0,22.9,23,352.8,0,-18.3,13.4
2025-08-06 22:55:00+00:00,480.6819444,0,0,23.1,482.1238095,0,0,22.9,23,353.7942857,0,-18.34571429,13.4
2025-08-06 23:00:00+00:00,480.0571429,0,0,23.1,482.0445055,0,0,22.9,23,355.7975,0,-18.41409091,13.4
2025-08-06 23:05:00+00:00,480,0,0,23.1,481.9064935,0,0,22.86,23,357.0329762,0,-18.5,13.4
2025-08-06 23:10:00+00:00,479.2621212,0,0,23.1,482,0,0,22.8,23,358.29,0,-18.5,13.4
2025-08-06 23:15:00+00:00,479.8225,0,0,23.1,480.1304813,0,0,22.8,23.01363636,323.8937778,0,-18.5,13.4
2025-08-06 23:20:00+00:00,479.0857143,0,0,23.1,481.4307692,0,0,22.8,23.1,1.0075,0,-18.5,13.3685
2025-08-06 23:25:00+00:00,476.9818182,0,0,23.1,480.9076923,0,0,22.8,23.1,2.225,0,-18.5,13.3568
2025-08-06 23:30:00+00:00,477.0294118,0,0,23.1,479.3995726,0,0,22.8,23.1,3.345833333,0,-18.5,13.35
2025-08-06 23:35:00+00:00,477.913491,0,0,23.1,480.436835,0,0,22.8,23.1,4.115416667,0,-18.47664069,13.3
2025-08-06 23:40:00+00:00,477.9261905,0,0,23.1,480.3363985,0,0,22.8,23.1,5.529333333,0,-18.40941176,13.3
2025-08-06 23:45:00+00:00,477.4632479,0,0,23.1,480.2325713,0,0,22.8,23.1,6.844444444,0,-18.33777778,13.2442
2025-08-06 23:50:00+00:00,477.9244444,0,0,23.08,479.9930604,0,0,22.8,23.1,8.460634921,0,-18.18888889,13.23111111
2025-08-06 23:55:00+00:00,478.3888889,0,0,23,480.3583333,0,0,22.8,23.1,9.295959596,0,-18.11434343,13.28383838
2025-08-07 00:00:00+00:00,476.3792157,0,0,23,478.8454545,0,0,22.8,23.1,10.968,0,-17.96,13.268
2025-08-07 00:05:00+00:00,476.6617788,0,0,23,477.4367282,0,0,22.8,23.1,12.04581818,0,-17.8612381,13.24126667
2025-08-07 00:10:00+00:00,476.0979469,0,0,23,477.6086099,0,0,22.715,23.1,13.14903663,0,-17.72942491,13.2108
2025-08-07 00:15:00+00:00,475.98,0,0,23,477.4024919,0,0,22.7,23.1,14.25107692,0,-17.56705556,13.20678521
2025-08-07 00:20:00+00:00,475.4217544,0,0,23,477.3328599,0,0,22.7,23.1,15.66,0,-17.38,13.2
2025-08-07 00:25:00+00:00,474.0108696,0,0,23,478,0,0,22.7,23.1,17.0422619,0,-17.11443452,13.2
2025-08-07 00:30:00+00:00,474.4881026,0,0,23,477.7166667,0,0,22.7,23.1,17.28222222,0,-17.07444444,13.198
2025-08-07 00:35:00+00:00,473.9659091,0,0,23,476.9365385,0,0,22.7,23.1,19.30438406,0,-16.71115079,13.10598413
2025-08-07 00:40:00+00:00,473.868254,0,0,23,476.391634,0,0,22.7,23.1,20.19043478,0,-16.52750988,13.1297502
2025-08-07 00:45:00+00:00,474.6347826,0,0,23,476.2295238,0,0,22.7,23.1,21.85933333,0,-16.22,13.186
2025-08-07 00:50:00+00:00,473.5160287,0,0,23,476.33,0,0,22.7,23.1,23.14888889,0,-15.92,13.14
2025-08-07 00:55:00+00:00,473.0744949,0,0,23,475.8769697,0,0,22.7,23.1,23.8677451,0,-15.73866667,13.1
2025-08-07 01:00:00+00:00,473.0400445,0,0,23,476.2909083,0,0,22.7,23.1,25.11116959,0,-15.45356725,13.1
2025-08-07 01:05:00+00:00,472.0222222,0,0,22.92,476.0145749,0,0,22.7,23.1,26.80171429,0,-15,13.098
2025-08-07 01:10:00+00:00,472.1142857,0,0,23,475.1571429,0,0,22.7,23.1,28.03333333,0,-14.66722222,13.07425
2025-08-07 01:15:00+00:00,472.4300752,0,0,22.94,474.6027015,0,0,22.7,23.1,28.69272727,0,-14.46909091,13.015
2025-08-07 01:20:00+00:00,471.8010695,0,0,22.9,474.5724868,0,0,22.638,23.1,30.11583333,0,-14.04333333,13.11
2025-08-07 01:25:00+00:00,472.75,0,0,22.9,475,0,0,22.6,23.1,31.19607143,0,-13.71715909,13.23551136
2025-08-07 01:30:00+00:00,472.4315789,0,0,22.9,475,0,0,22.6,23.1,32.345,0,-13.36145455,13.46181818
2025-08-07 01:35:00+00:00,472.8571429,0,0,22.9,474.8390303,0,0,22.6,23.1,33.714,0,-12.91555556,13.488
2025-08-07 01:40:00+00:00,472.12,0,0,22.9,473.4615385,0,0,22.6,23.1,34.85642857,0,-12.50428571,13.5582
2025-08-07 01:45:00+00:00,471.9331339,0,0,22.9,473,0,0,22.6,23.1,35.98886364,0,-12.08480159,13.3725
2025-08-07 01:50:00+00:00,471.2990805,0,0,22.9,473.05,0,0,22.6,23.1,37.13142857,0,-11.67933333,13.30545455
2025-08-07 01:55:00+00:00,471.5951515,0,0,22.9,472.8314381,0,0,22.6,23.1,38.45110823,0,-11.16342857,12.92
2025-08-07 02:00:00+00:00,471.2806723,0,1.687379679,22.9,472.6222222,0,1.909669468,22.6,23.1,39.39587879,0,-10.79054545,12.86770833
2025-08-07 02:05:00+00:00,472.4304762,0,2.2652,22.9,471.3,0,4.1768,22.6,23.1,40.74484127,0,-10.25869048,12.95666667
2025-08-07 02:10:00+00:00,471.5125,0,0.248994565,22.9,471.4818182,0,0.970605073,22.6,23.1,41.7,0,-9.86,12.9
2025-08-07 02:15:00+00:00,469.72,0,0,22.9,469.7266667,0,0,22.6,23.1,43.03972222,0,-9.249444444,12.9625
2025-08-07 02:20:00+00:00,470.41,0,0,22.9,472.065,0,0,22.6,23.1,44.14116667,0,-8.7725,12.77705
2025-08-07 02:25:00+00:00,470.046875,0,0,22.85,471.4705882,0,0,22.6,23.1,45.08990385,0,-8.4,12.60188034
2025-08-07 02:30:00+00:00,470.2,0,0,22.86,474.0842105,0,0,22.6,23.1,46.18222222,0,-7.817777778,12.63775
2025-08-07 02:35:00+00:00,471.4929123,0,0,22.9,484.2257693,0,0,22.6,23.1,47.18769231,0,-7.332307692,12.6
2025-08-07 02:40:00+00:00,475.5288889,0,0,22.9,496.1777778,0,0,22.6275,23.1,48.42777778,0,-6.762222222,12.55
2025-08-07 02:45:00+00:00,481.952657,0,0,22.9,501.5,0,0,22.7,23.1,49.475,0,-6.2175,12.5
2025-08-07 02:50:00+00:00,483.8879121,0,0,22.9,502.4715928,0,0,22.66,23.1,50.26,0,-5.8,12.5
2025-08-07 02:55:00+00:00,489.1903268,0,0,22.9,501.3663158,0,0,22.67257143,23.1,51.55642857,0,-5.139166667,12.48142857
2025-08-07 03:00:00+00:00,493.8673203,0,0,22.9,500.9733333,0,0,22.7,23.1,51.83,0.000666667,-4.985,12.5
2025-08-07 03:05:00+00:00,495.4638636,55.53504274,0,22.9,499.60517,51.61558442,0.00952381,22.68,22.9493007,53.20752747,0.067265501,-4.288736264,12.5
2025-08-07 03:10:00+00:00,490.1170455,126.6066667,0,22.964,493.2709091,105.56,0.015890909,22.6,21.3047619,54.91666667,0.159824176,-3.35,12.5
2025-08-07 03:15:00+00:00,484.7210281,61.99805556,0,23,488.8852273,62.915,0,22.68,19.26995,55.74221778,0.349769231,-2.887,12.55485714
2025-08-07 03:20:00+00:00,484.8330624,61.54589438,0,23.05666667,488.7545324,62.64019208,0,22.7,17.1232,56.78,0.6264,-2.288888889,12.7
2025-08-07 03:25:00+00:00,484.9642857,61.85515873,0,23.1,488.4238095,62.71263736,0,22.7,15.64502165,57.93333333,1.065021645,-1.633333333,12.73214286
2025-08-07 03:30:00+00:00,486.3252525,61.79892857,0.067888889,23.02,488.5343358,62.31330532,0,22.7,14.86440191,58.88285714,1.52231579,-1.058333333,12.86577778
2025-08-07 03:35:00+00:00,488.0173913,61.82,0.087495652,22.9,489.19,62.05601732,0.0216,22.65714286,14.38,59.92,2.087,-0.5,12.82
2025-08-07 03:40:00+00:00,490.4,62,0,22.9,490.4545455,62.87359307,0.007619048,22.6,16.01765568,60.83555556,2.930899471,0.008888889,12.7178
2025-08-07 03:45:00+00:00,490.635,61.95,0,22.9,489.3636364,63,0,22.6,17.85504808,61.9575,4.230900433,0.68,12.652
2025-08-07 03:50:00+00:00,490.0318129,61.8922807,0,22.94,489.9688889,62.69777778,0,22.6,16.50888889,63.14271429,5.686100585,1.42,12.696
2025-08-07 03:55:00+00:00,491.2,62.35,0,23,491.6,62.89310345,0,22.6,15.716,64.175,6.773672727,2.062857143,12.741
2025-08-07 04:00:00+00:00,492.7988889,61.11746032,0,23,493.2173411,61.59703704,0,22.6,16.89953247,64.93416667,7.600826384,2.548666667,12.82275325
2025-08-07 04:05:00+00:00,493.9201087,62.55384615,0,23,493.0754054,62.77894737,0,22.6,17.47329755,66.17666667,8.485535389,3.336666667,12.82
2025-08-07 04:10:00+00:00,493.3090909,62.51530303,0,22.8,493.6845455,62.42974026,0,22.6,15.7747971,67.2087619,10.85528788,4.038357143,12.77107143
2025-08-07 04:15:00+00:00,495,61.86786415,0,22.8,493.6585859,61.97777778,0,22.535,16.14284444,68.06409091,13.27412,4.607272727,12.8
2025-08-07 04:20:00+00:00,496.0533333,62.03538462,0,22.8,494.82,62.97,0,22.5,17.47461538,69.351,16.24081538,5.378285714,12.8
2025-08-07 04:25:00+00:00,494.95,61.16666667,0,22.88571429,495.025,63,0,22.5,16.35521346,70.02,19.36073668,5.816666667,12.80227273
2025-08-07 04:30:00+00:00,496.4661522,61.55150327,0,22.9,496.5759026,63.11150068,0,22.5,16.88448232,70.78163836,23.25868729,6.348075924,12.82392208
2025-08-07 04:35:00+00:00,499.7363102,61.92727273,0,22.9,498.1008139,63.74434084,0,22.5,17.21548822,71.82831169,28.68860892,7.030779221,12.82499351
2025-08-07 04:40:00+00:00,499.8666667,61.6,0,22.9,500.7552448,63,0,22.5,16.7,72.6,32,7.6,12.98
2025-08-07 04:45:00+00:00,500.5008772,62,0,22.9,503,62.25151515,0,22.56,17.11454545,73.68,36.86301449,8.38,12.992
2025-08-07 04:50:00+00:00,500.988545,61.94272044,0,22.9,503.3742983,62.00888889,0,22.6,17.21959829,74.61345455,41.13573666,9.04230303,13.01979021
2025-08-07 04:55:00+00:00,504.3479386,62.45388889,0,22.9,506.0626478,63.38880749,0,22.6,16.86979592,75.915,55.90721095,9.917692308,13.16714286
2025-08-07 05:00:00+00:00,505.600181,61.93015873,0,22.9,507.339398,62.56229654,0,22.6,16.8,76.94769231,68.09373333,10.60266667,13.28285714
2025-08-07 05:05:00+00:00,511.2507937,61.97287157,0.16549495,22.81,509.8923468,63.22156115,0,22.6,16.92,77.78,83.73492308,11.18,13.37885714
