datetime,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SV01,R01_02_TRU01,R01_07_TRU01
2025-09-01 10:00:00+00:00,551.3577777666666,247.0936584,0.0,24.919999999999998,580.3477401666668,22.723726986666666,26.0,17.378333333333334,158.08535713333333,41.174523810000004,24.588563073333333,24.389375686666668
2025-09-01 10:15:00+00:00,573.2038889,248.01094016666664,0.0,24.933311356666668,587.4985593333332,23.0605013,25.909999999999997,17.325555556666668,163.12708946666666,41.914031746666666,24.507692306666666,24.43241019
2025-09-01 10:30:00+00:00,564.2504809666667,247.48931460000003,0.0,25.0,565.7246816,22.67271898,25.899999999999995,16.98,167.98143123333332,42.46217526333333,24.45037037,24.405800863333337
2025-09-01 10:45:00+00:00,556.2401475,246.0826215,0.0,25.0,581.9795401666667,22.63887252666667,25.899999999999995,16.983333333333334,172.77026306666667,42.81640259666667,24.477873263333333,24.608199943333332
2025-09-01 11:00:00+00:00,598.2238383666667,249.97036403333334,0.0,25.04878472333333,531.6970766000001,23.148624336666668,25.899999999999995,17.07122222,177.88647089999998,43.0,24.545298826666667,24.715006943333332
2025-09-01 11:15:00+00:00,631.9177777666667,247.0249105,0.0,25.174722223333333,478.4793243,22.820945766666664,25.888333333333332,16.48911111,182.96119046666664,42.987500000000004,24.8,24.718
2025-09-01 11:30:00+00:00,541.9577777666667,245.00603536666665,0.0,25.019745096666668,586.4306573666667,23.158875660000003,25.8,16.69666666666667,187.86214283333334,42.84277777666667,24.8,24.8
2025-09-01 11:45:00+00:00,519.5009157333334,250.25548643333332,0.0,24.8536,564.8407210666667,22.917145743333332,25.8,16.786190476666665,192.87761906666665,42.438968253333336,24.788666666666668,24.749767676666668
2025-09-01 12:00:00+00:00,511.5679144333333,252.13795153333334,0.0,24.84714259333333,326.2323952333333,21.83961039,25.8,16.686666666666667,197.72815296666667,41.85930736,24.85754326,24.56375
2025-09-01 12:15:00+00:00,651.5955555666667,245.23878786666668,0.0,25.33455555666667,365.1913307666667,22.038833333333333,25.8,16.759650793333332,202.64844443333334,41.109523810000006,24.878181816666665,24.467393939999997
2025-09-01 12:30:00+00:00,678.0284313666667,253.06785713333332,0.0,25.507877983333334,293.5693643,22.423103010000002,25.8,17.036666666666665,207.36756943333333,40.18129464333333,24.976150793333332,24.580535729999998
2025-09-01 12:45:00+00:00,608.2319408,248.87080186666665,0.0,25.478940536666666,264.5243275333333,21.977444446666667,25.78,16.988888890000002,211.99393386666668,39.105333333333334,25.008747823333334,24.736161616666667
2025-09-01 13:00:00+00:00,675.8805538,249.3989571333333,0.0,25.349378616666666,238.0226209,22.07375337666667,25.7,17.051190476666665,216.27026266666667,37.96194222333333,25.136870166666668,24.8
2025-09-01 13:15:00+00:00,740.4102259,250.12917149999998,0.0,25.668749606666665,349.11793169999993,22.049568253333334,25.7,17.048148146666666,220.58232396666668,36.63766955,25.065079366666666,24.861012346666666
2025-09-01 13:30:00+00:00,717.5957875666667,248.15019536666668,0.0,25.74084449,483.9270096,22.356805556666668,25.7,17.523333333333337,224.94485713333333,35.095925926666666,25.0,24.700555556666668
2025-09-01 13:45:00+00:00,716.7975032999999,250.88758683333333,0.0,25.866977340000002,386.6591237,21.881386903333333,25.7,17.502,228.50060440000001,33.72648443333333,25.0,24.81833856333333
2025-09-01 14:00:00+00:00,558.6861111,122.10912939,0.0,25.64097902,367.1420913,20.352666666666668,25.7,15.775555556666667,232.50714286666667,32.05150793666667,25.158060603333336,24.859067383333336
2025-09-01 14:15:00+00:00,481.27077533333335,51.360958360000005,0.0,25.600000000000005,119.37911263333335,20.482565476666668,25.7,14.789851853333332,236.49005953333335,30.185168653333335,25.3,25.085541226666667
2025-09-01 14:30:00+00:00,479.2472727333333,51.21672401666667,0.0,25.600000000000005,138.59851613333333,19.81763383666667,25.7,16.27863492,240.4689144,28.224464646666664,25.394761903333332,25.13939394
2025-09-01 14:45:00+00:00,469.4011111,51.524807689999996,0.0,25.600000000000005,207.8567169,20.57224542,25.7,17.176666666666666,244.08668496666667,26.297619049999998,25.450918803333334,25.239997836666664
2025-09-01 15:00:00+00:00,462.8613235333333,51.52298849333334,0.0,25.600000000000005,258.59161606666663,20.694584759999998,25.7,17.18496296,247.3558715,24.471141533333334,25.547575756666664,25.253293076666665
2025-09-01 15:15:00+00:00,527.1575824,51.03199134333334,0.0,25.781102993333334,216.44592756666665,20.676111109999997,25.7,17.597142856666668,250.97527776666666,22.304999999999996,25.628888890000002,25.42332521333333
