,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTRK_VEN01_SpTI01_C,HTR9_VES01_AZ01,HTR9_VES01_SV01
2025-09-05 03:50:00+00:00,452.975,56.89350179,0,24,0,19.47666667,25.2,17,69.6425,-5.695
2025-09-05 03:55:00+00:00,452.0958333,56.12467532,0,24,0,19.48519697,25.2,17,70.25806061,-5.276818182
2025-09-05 04:00:00+00:00,453,55.37727273,0,24,0,19.40925,25.2,17,71.8125,-4.3875
2025-09-05 04:05:00+00:00,453.1142857,76.33,0,24,0,19.402,25.2,17,72.81333333,-3.656666667
2025-09-05 04:10:00+00:00,454,99.36666667,0,23.96923077,0.145961539,19.176,25.2,17,73.97933333,-2.868
2025-09-05 04:15:00+00:00,454,115.5380952,0,23.81093168,0.597861953,19.016,25.2,17,74.746,-2.349666667
2025-09-05 04:20:00+00:00,454.9210227,136,0,24,1.265227273,18.975,25.2,17,76.00625,-1.5625
2025-09-05 04:25:00+00:00,454.1846154,157.41,0,24,1.547662338,18.9,25.2,17,76.71709091,-1.085050505
2025-09-05 04:30:00+00:00,457.2430769,194.629891,0,24.1,2.466261084,18.76,25.2,17,77.96,-0.3
2025-09-05 04:35:00+00:00,457.2942857,213.0643748,0,24.1,3.117690909,18.7,25.18,17,79.03583333,0.362166667
2025-09-05 04:40:00+00:00,458.78,239.61,0,24.1,2.832593113,18.7,25.1,17,80.08311111,1.110631313
2025-09-05 04:45:00+00:00,461.8197403,241.0681319,0,23.99344156,3.915670996,18.59735714,25.1,17,81.24285714,1.907142857
2025-09-05 04:50:00+00:00,461,254.6,0,23.71794258,4.303666667,18.5,25.1,17,82.09365079,2.493650794
2025-09-05 04:55:00+00:00,463.4257143,251.9015152,0,23.77591973,4.1,18.28285714,25.1,17.00097902,83.18057143,3.2
2025-09-05 05:00:00+00:00,464.7066667,247.2760234,0,23.71555556,4.063449445,18.16348485,25.1,17,84.1045974,3.867727273
2025-09-05 05:05:00+00:00,464.98,252.5789474,0,23.78421053,2.935082707,17.88,25.1,17,85.24177778,4.64
2025-09-05 05:10:00+00:00,464.1,246.3916883,0,23.71090909,2.590118487,17.67773333,25.1,17,85.86923077,5.025
2025-09-05 05:15:00+00:00,464.9942857,248.4627273,0,23.7,2.466609752,17.56866667,25.1,17,87.26727273,6.078181818
2025-09-05 05:20:00+00:00,467.4666667,250.7238095,0,23.61904762,3.209492732,17.28,25.1,17,88.30392857,6.774642857
2025-09-05 05:25:00+00:00,471.6288515,246.59375,0,23.6,4.94775,17.10352778,25.1,17,89.35574946,7.529199134
2025-09-05 05:30:00+00:00,482.6776132,244.5493506,0,23.6,6.622467533,17.07594118,25.1,17.00539959,90.21172619,8.129226191
2025-09-05 05:35:00+00:00,489.8,246.9333333,0,23.6,9.064821549,16.8495,25.1,17.00316667,91.25771429,8.784
2025-09-05 05:40:00+00:00,486.7,247.173913,0,23.6,12.56229825,17,25.04,17,92.5125,9.706
2025-09-05 05:45:00+00:00,485.0666667,243.8923077,0,23.6,17.39970947,17.05527778,25,17,93.52641026,10.39166667
2025-09-05 05:50:00+00:00,484.3702564,245.7451168,0,23.6,17.66879217,17.12707692,25,17,94.24391608,10.88741259
2025-09-05 05:55:00+00:00,485.2304545,248.3762963,0,23.6,11.73180741,17.24,25,17,95.3,11.64
2025-09-05 06:00:00+00:00,515.0166667,250.6565657,0,23.6,10.91732057,17.26600893,25,17,96.72651786,12.56428571
2025-09-05 06:05:00+00:00,537.0704762,249.5393939,0,23.66090909,12.55067677,17.29707792,25,17,97.42116883,13.01048951
2025-09-05 06:10:00+00:00,544.8758454,249.5282143,0,23.74441667,14.27146429,17.3,25,17,98.61565217,13.889
2025-09-05 06:15:00+00:00,549.9190994,249.5266667,0,23.79517241,14.38993872,17.3,25,17,99.43815217,14.4
2025-09-05 06:20:00+00:00,551.2,246.4545455,0,23.74,14.33218098,17.08158442,25,17,100.699974,15.21763636
2025-09-05 06:25:00+00:00,591.5512821,245.5007519,0,23.766,17.04276923,16.85766667,25,17,102.0266667,16.1
2025-09-05 06:30:00+00:00,611.6666667,247.0833333,0,23.8,15.13153333,16.746,25,17,103,16.76
2025-09-05 06:35:00+00:00,619.625,245.870933,0,23.86818182,13.22501748,16.2625,25,17,104.1834821,17.51785714
2025-09-05 06:40:00+00:00,642.7403263,245.1666667,0,23.94206897,11.07631853,16.13789683,25,17,104.8812698,17.94357143
2025-09-05 06:45:00+00:00,685.5928571,248.1274966,0,24.06178475,9.583924948,16.1,25,17,106.2491429,18.77942857
2025-09-05 06:50:00+00:00,700.38,251.6833333,0,24.2,15.42043636,15.98,25,17,107.3831111,19.51111111
2025-09-05 06:55:00+00:00,691.2444444,246.9601732,0,24.27972727,15.15507143,15.902,25,17,108.4111111,20.13064935
2025-09-05 07:00:00+00:00,684,245,0,24.3,11.01606978,15.904,25,17,109.7115,20.91083333
2025-09-05 07:05:00+00:00,687.0848485,248.5735493,0,24.42,11.98457487,15.86049603,25,17,110.8305556,21.57666667
2025-09-05 07:10:00+00:00,684.8533654,254.0340909,0,24.46833333,16.99681818,15.8125,25,17,111.9305556,22.23888889
2025-09-05 07:15:00+00:00,681.4275,253.8607407,0,24.48856477,25.81765914,15.8,25,17,112.8343333,22.76955556
2025-09-05 07:20:00+00:00,683.9,254.9117647,0,24.52060606,29.80178181,15.72696681,25,17,113.9869553,23.43705628
2025-09-05 07:25:00+00:00,681.0666667,250.5475,0,24.6,44.85654605,15.79784615,25,17,115.3077056,24.13090909
2025-09-05 07:30:00+00:00,676.3466667,248.6109213,0,24.52204023,61.63738095,15.77006838,25,17,116.3940909,24.75948052
2025-09-05 07:35:00+00:00,643.46,251.0660287,0,24.26883295,74.44106061,15.8,25,17,117.6248571,25.46636364
2025-09-05 07:40:00+00:00,637.848655,253.1995423,0,24.25656566,70.75,15.8,25,17,118.4,25.9
2025-09-05 07:45:00+00:00,667.0475709,249.7711039,0,24.39910714,50.63354167,15.8,25,17,119.7989286,26.57708333
2025-09-05 07:50:00+00:00,684.1948052,247.2671329,0,24.51204013,46.99707576,15.8,25,17,121.1457143,27.25428571
2025-09-05 07:55:00+00:00,683.2490909,245.8519298,0,24.56377455,50.6284269,15.84545455,25,17,122.1,27.72727273
2025-09-05 08:00:00+00:00,677.7555556,246.4833333,0,24.7,50.36916667,15.92,25,17,123.1066667,28.2
2025-09-05 08:05:00+00:00,676.75,249,0,24.7,52.59143214,16.025,25,17,125.113125,29.18964646
2025-09-05 08:10:00+00:00,677.875,246.6,0,24.7,57.12008009,16.053,25,17,126.4257143,29.79714286
2025-09-05 08:15:00+00:00,668.6,250.0571429,0,24.66285714,66.6278961,16.034,25,17,127.58,30.3
2025-09-05 08:20:00+00:00,661.3611111,253.7272727,0,24.6,79.47908155,16.0703125,25,17,128.8236607,30.85200893
2025-09-05 08:25:00+00:00,663.3714286,250.8909091,0,24.58,85.36539744,15.93666667,25,17,130.1393333,31.39714286
2025-09-05 08:30:00+00:00,611.005,248.2114286,0,24.48363636,67.32214209,15.95428571,25,17,131.4314286,31.968
2025-09-05 08:35:00+00:00,570.26,252.3454545,0,24.4,50.71410303,15.91,25,17,132.8272222,32.56238889
2025-09-05 08:40:00+00:00,552.5,254.7444444,0,24.41861893,58.95163889,15.89916667,25,17,134.0975,33.00666667
2025-09-05 08:45:00+00:00,595.5333333,249.0545455,0,24.5,63.61403652,15.80841026,25,17,135.4088312,33.53662338
2025-09-05 08:50:00+00:00,602.4591503,249.2017779,0,24.5,66.85271404,15.83959838,25,17,135.8259395,33.67918709
2025-09-05 08:55:00+00:00,639.5671053,252.8397129,0,24.66095238,72.39995425,15.9178,25,17,137.8305263,34.42526316
2025-09-05 09:00:00+00:00,646.6151282,249.494,0,24.694,62.11015385,15.996,25,17,139.648,35.028
2025-09-05 09:05:00+00:00,647.7384615,248.7968254,0,24.64165517,53.62807937,16.18,25,17,141.1266667,35.50666667
2025-09-05 09:10:00+00:00,645.725,253.4909091,0,24.794,73.27915455,16.38175,25,17,142.5272619,35.944
2025-09-05 09:15:00+00:00,644.5333333,253.8392157,0,24.605,87.65772222,16.47333333,25,17,144.0166667,36.405
2025-09-05 09:20:00+00:00,651.0133333,246.1111111,0,24.60428571,84.55638467,16.3088,25,17,145.2555556,36.71777778
2025-09-05 09:25:00+00:00,649,249,0,24.8,89.89904762,16.55071429,25,17,146.7904762,37.18035714
2025-09-05 09:30:00+00:00,653.8,248.8209143,0,24.8,108.5740227,16.62584416,25,17,147.7401587,37.46625541
2025-09-05 09:35:00+00:00,665.3513986,245.5877743,0,24.64484058,97.90460532,16.68,25,17,149.72,37.92
2025-09-05 09:40:00+00:00,541.9365385,243.4945055,0,24.4,92.54984774,16.24685315,25,17,151.2669524,38.28
2025-09-05 09:45:00+00:00,501.6,240.56,0,24.23466667,127.1246959,16.01230769,25,17,152.8741667,38.64
2025-09-05 09:50:00+00:00,478.9001709,241.576119,0,24.13660839,131.2578973,16.04727273,25,17,153.9802597,38.87038961
2025-09-05 09:55:00+00:00,463.0482726,248.8903743,0,24.06902313,92.4036514,15.89123458,25,17,156.2173954,39.35001515
2025-09-05 10:00:00+00:00,461.4545455,243.525,0,23.8225,74.71397917,15.8,25,17,157.1954545,39.5
2025-09-05 10:05:00+00:00,503.4888889,246.6013468,0,23.96148148,80.37892063,15.8,25,17,158.7895,39.81057143
2025-09-05 10:10:00+00:00,588.4892857,251.9135043,0,24.18,97.75830769,15.844,25,17,160.606,40.088
2025-09-05 10:15:00+00:00,602,253.5865893,0,24.43774661,116.2060526,15.87122727,25,17,161.695873,40.25504762
2025-09-05 10:20:00+00:00,610.2113131,247.8371106,0,24.42135532,130.9860612,15.869,25,17,163.2442857,40.46277778
2025-09-05 10:25:00+00:00,612.8285714,243.9545455,0,24.4,108.9365152,15.81,25,17,165.6453571,40.78171429
2025-09-05 10:30:00+00:00,613.4804293,247.7666667,0,24.4,89.44904762,15.8,25,17,166.9,40.8875
2025-09-05 10:35:00+00:00,608.5575,250.5626794,0,24.4,76.23070551,15.7265,25,17,168.3072727,40.98727273
2025-09-05 10:40:00+00:00,597.6333333,243.9333333,0,24.33545455,98.1805,15.86783333,25,17,170.0183333,41.1825
2025-09-05 10:45:00+00:00,592.725,246.62,0,24.376,82.78312593,15.902,25,17,171.6857778,41.31333333
2025-09-05 10:50:00+00:00,582.23,246.830303,0,24.34222222,79.89790909,15.94307692,25,17,173.4433333,41.4
2025-09-05 10:55:00+00:00,542.2732026,245.8767677,0,24.27657754,90.45486869,16.54621849,25,17,175.1606731,41.46413462
2025-09-05 11:00:00+00:00,530.9555556,242.28,0,24.23655172,91.84219842,16.775,25,17,176.67,41.5
2025-09-05 11:05:00+00:00,495.2462121,248.7490253,0,24.12386364,96.27190476,16.38583333,25,17,178.334375,41.57857143
2025-09-05 11:10:00+00:00,479.2312605,248.9590351,0,24.1,112.5598462,16.493,25,17,180.108,41.6
2025-09-05 11:15:00+00:00,474.3933333,244.077619,0,23.99261646,159.6308462,16.6352,25,17,181.665,41.58
2025-09-05 11:20:00+00:00,472.6222222,247.762987,0,23.83928571,179.8286645,16.8732619,25,17,183.5003889,41.5
2025-09-05 11:25:00+00:00,467.6,249.6380952,0,23.8,152.1258947,16.68666667,25,17,185.1993651,41.46365079
2025-09-05 11:30:00+00:00,462.6,245.8,0,23.8,177.0925818,16.4325,25,17,186.8141667,41.4
2025-09-05 11:35:00+00:00,463.45,246.9111111,0,23.8,132.662,16.32285714,25,17,188.4371429,41.32285714
2025-09-05 11:40:00+00:00,464,251.25,0,23.8,125.7115,16.39889423,25,17,189.9886905,41.21130952
2025-09-05 11:45:00+00:00,464.432634,252.4164835,0,23.75061938,159.0874,16.482,25,17,191.385,41.12
2025-09-05 11:50:00+00:00,465,246.1598441,0,23.7,207.6261714,16.855,25,17,193.2775,40.8825
2025-09-05 11:55:00+00:00,463.67,244.4746154,0,23.7,181.0829651,17,25,17,194.5,40.8
2025-09-05 12:00:00+00:00,462.2239316,254.7264469,0,23.7,221.2924286,16.76285714,25,17,196.1863492,40.57650794
2025-09-05 12:05:00+00:00,461.1230769,254.8111111,0,23.7,277.3889892,16.735,25,17,197.9261515,40.35365657
2025-09-05 12:10:00+00:00,460.9661404,253.6839817,0,23.67355,232.9620588,16.83289391,25,17.0005,199.6654318,40.09539394
2025-09-05 12:15:00+00:00,460.65,249.2895833,0,23.60891703,182.7853111,16.84236111,25,17.01,200.7138889,39.90625
2025-09-05 12:20:00+00:00,457.9974026,248.1064713,0,23.68648649,138.6051429,16.86910794,25,17.00182857,202.5032063,39.655
2025-09-05 12:25:00+00:00,457.3492424,241.6066667,0,23.65333333,268.7319561,16.9,25,17,204.26,39.304
2025-09-05 12:30:00+00:00,455.6769231,249.832,0,23.6,245.7676667,16.99024242,25,17,205.3666667,39.05555556
2025-09-05 12:35:00+00:00,455.4571429,249.7771044,0,23.6,175.8193199,17.07766667,25,17,207.25,38.71555556
2025-09-05 12:40:00+00:00,457.1230769,249.8238095,0,23.6,120.04,17.09,25,17,208.3,38.5
2025-09-05 12:45:00+00:00,457.375,252.8573427,0,23.6,75.48221053,17.0964,25,17,210.015,38.061
2025-09-05 12:50:00+00:00,455.75,254.2946429,0,23.6,72.16861472,17.14333333,25,17,211.8694444,37.6
2025-09-05 12:55:00+00:00,454.6222222,251.4227425,0,23.6,154.5788333,17.2,25,17,213.196,37.28057143
2025-09-05 13:00:00+00:00,453.9067308,243.2583333,0,23.6,137.2164,17.3672,25,17,214.7154286,36.856
2025-09-05 13:05:00+00:00,453.0824561,248.4592593,0,23.6,168.844862,17.44471795,25,17,215.982,36.468
2025-09-05 13:10:00+00:00,451.9666667,244.0714286,0,23.6,212.6316714,17.64666667,25,17,217.44,36.08545455
2025-09-05 13:15:00+00:00,449.72,247.3311741,0,23.6,130.2225646,17.63666667,25,17,219.1175,35.55333333
2025-09-05 13:20:00+00:00,449.4,250.3755141,0,23.56722408,78.85114159,17.74363636,25,17,220.4563636,35.084
2025-09-05 13:25:00+00:00,449.5833333,247.3409091,0,23.5,49.15818182,17.80020833,25,17,221.8,34.6
2025-09-05 13:30:00+00:00,448.9,247.3392857,0,23.5,28.89562637,17.66382692,25,17,223.1957143,34.13828571
2025-09-05 13:35:00+00:00,448.8095238,249.7214286,0,23.5,20.50355556,17.6,25,17,224.2294444,33.73949495
2025-09-05 13:40:00+00:00,446.965873,246.0247517,0,23.5,24.63533333,17.30771429,25,17.00542857,225.836,33.12285714
2025-09-05 13:45:00+00:00,445.8,248.1837104,0,23.5,60.66052489,16.97107692,25,17.00571429,227.3607273,32.55090909
2025-09-05 13:50:00+00:00,445,247.56,0,23.5,139.4195556,16.77454545,25,17,228.6545455,32.082
2025-09-05 13:55:00+00:00,445,247.9,0,23.49586207,177.5626874,16.70727273,25,17,229.5872727,31.66363636
2025-09-05 14:00:00+00:00,447,242.6458333,0,23.4,134.9886952,16.81833333,25,17.00387061,231.0867424,31.005625
2025-09-05 14:05:00+00:00,450.435,120.7698701,0,23.40363636,117.9116745,16.83462937,25,17.01483377,232.045035,30.59066667
2025-09-05 14:10:00+00:00,451.3533333,4.013852814,0,23.47771429,177.6736818,16.86563636,25,17.02,233.6766667,29.89090909
2025-09-05 14:15:00+00:00,451.4,0,0,23.5,147.5709816,17.181,25,17.02,235.1531429,29.21142857
2025-09-05 14:20:00+00:00,454.8111111,0,0,23.5,143.6011,17.11174603,25,17.02,236.1991667,28.64031746
2025-09-05 14:25:00+00:00,456.9636364,0,0,23.5,120.9382967,17.182,25,17.02,237.5993333,28.00636364
2025-09-05 14:30:00+00:00,462.5,0,0,23.5,104.3841652,17.17388889,25,17.02,238.8083333,27.40138889
2025-09-05 14:35:00+00:00,467.9615385,0,0,23.57942857,109.5633346,17.26475,25,17.02,239.5675,26.97
2025-09-05 14:40:00+00:00,476.0914141,0,0,23.6,136.4666364,17.40694444,25,17.02,241.1914286,26.16666667
2025-09-05 14:45:00+00:00,479.1025641,0,0,23.6,157.9438784,17.6,25,17.02,242.3,25.6
2025-09-05 14:50:00+00:00,482.9015873,0,0,23.6,180.648197,17.573,25,17.02,243.7021667,24.85333333
2025-09-05 14:55:00+00:00,485.04,0,0,23.6,182.842,17.78044444,25,17.02,244.9133333,24.13111111
2025-09-05 15:00:00+00:00,488.3857143,0,0,23.6,175.4413984,17.8005,25,17.02,246.0106667,23.49733333
2025-09-05 15:05:00+00:00,492,0,0,23.6,148.6062808,17.90767857,25,17.02,246.9755952,22.98333333
2025-09-05 15:10:00+00:00,495.4,0,0,23.67312809,116.8956065,17.99914286,25,17.02,247.7971429,22.5
2025-09-05 15:15:00+00:00,500.8,0,0,23.69911111,92.32842812,17.99155556,25,17.02,248.7495556,22.00666667
2025-09-05 15:20:00+00:00,499.4454545,0,0,23.7,87.11290604,17.92787879,25,17.02,250.1456061,21.12327273
2025-09-05 15:25:00+00:00,497.9147741,0,0,23.7,100.8058805,17.85095455,25,17.02,251.5801515,20.22393939
2025-09-05 15:30:00+00:00,503.6875,0,0,23.7,99.27375,17.9,25,17.02,252.78,19.51
2025-09-05 15:35:00+00:00,515.975,0,0,23.7,99.34074715,17.98142857,25,17.02,253.6026923,19.01634615
2025-09-05 15:40:00+00:00,516.1666667,0,0,23.76263889,102.3932222,18.10727273,25,17.02,254.7450909,18.26949495
2025-09-05 15:45:00+00:00,513.7636364,0,0,23.8,91.433,18.26,25,17.02,256.0421429,17.39428571
2025-09-05 15:50:00+00:00,513.6,0,0,23.8,57.42526573,18.15111111,25,17.02,257.0855,16.73111111
2025-09-05 15:55:00+00:00,515.2896154,0,0,23.8,62.37464,18.1,25,17.02,258.0153846,16.15076923
2025-09-05 16:00:00+00:00,517.6285714,0,0,23.8,66.01861693,18.025,25,17.02,259.2575,15.34285714
2025-09-05 16:05:00+00:00,519.2298413,0,0,23.8,49.45132576,17.925,25,17.02,260.296875,14.59151786
2025-09-05 16:10:00+00:00,523.1490079,0,0,23.8,54.6021875,17.81,25,17.02,261.3928571,13.9
2025-09-05 16:15:00+00:00,526.3180098,0,0,23.8,59.23489161,17.98090909,25,17.02,262.2524242,13.334
2025-09-05 16:20:00+00:00,532.8,0,0,23.8,63.51134106,18.01846429,25,17.02,263.1742258,12.71704762
2025-09-05 16:25:00+00:00,536,0,0,23.8,64.70508986,18.08861111,25,17.02,264.216,11.9275
2025-09-05 16:30:00+00:00,536.8533333,0,0,23.8,57.79186438,18.08565657,25.01666667,17.02,265.041,11.40666667
2025-09-05 16:35:00+00:00,539.6,0,0,23.8,47.71958442,18.07,25.09,17.02,266.648,10.322
2025-09-05 16:40:00+00:00,540.9857143,0,0,23.74016513,39.72723819,18.02,25.1,17.02,267.6125,9.627272727
2025-09-05 16:45:00+00:00,542.8909091,0,0,23.70205128,46.67675641,18.07066667,25.1,17.02,268.52,9.02
2025-09-05 16:50:00+00:00,544.8133333,0,0,23.73666667,53.84372762,18.00142857,25.1,17.02,269.7143571,8.187857143
2025-09-05 16:55:00+00:00,546.8615385,0,0,23.851,70.98862105,18.02733333,25.1,17.02,270.6400505,7.581111111
2025-09-05 17:00:00+00:00,548,0,0,23.9,63.89422571,18.13517949,25.1,17.02,271.5555238,6.927474748
2025-09-05 17:05:00+00:00,552.6057143,0,0,23.9,60.6159,18.2,25.1,17.02,272.901,5.967428571
2025-09-05 17:10:00+00:00,557.9626374,0,0,23.9,54.24268398,18.259375,25.1,17.02,273.810625,5.35
2025-09-05 17:15:00+00:00,559.2461538,0,0,23.9,32.03740043,18.24336111,25.12615385,17.02,274.7312698,4.708333333
2025-09-05 17:20:00+00:00,560.1619048,0,0,23.9,24.21664355,18.20363636,25.2,17.02,275.732,3.992
2025-09-05 17:25:00+00:00,560.2555556,0,0,23.9,27.40851667,18.2,25.2,17.02,276.7261905,3.323809524
2025-09-05 17:30:00+00:00,558.7846154,0,0,23.9,21.21711429,18.10844444,25.2,17.02,277.9311111,2.4375
2025-09-05 17:35:00+00:00,558.7557143,0,0,23.9,14.93818816,18.1565,25.2,17.02,278.950641,1.789166667
2025-09-05 17:40:00+00:00,560.7578947,0,0,23.9,10.05502222,18.064,25.2,17.02,279.979246,1.092857143
2025-09-05 17:45:00+00:00,563.18,0,0,23.9,6.097851852,17.946,25.2,17.02,281.1088889,0.296
2025-09-05 17:50:00+00:00,563.7211538,0,0,23.9,3.952217868,17.962375,25.2,17.02,281.93125,-0.230555556
2025-09-05 17:55:00+00:00,561.0554762,0,0,23.9,2.995808025,17.86545455,25.2,17.02,282.6192727,-0.657818182
2025-09-05 18:00:00+00:00,557.5128205,0,0,23.86261905,1.622666667,17.62333333,25.2,17.02,283.9616667,-1.545833333
2025-09-05 18:05:00+00:00,557.7612121,0,0,23.80071429,0.967671429,17.45416667,25.27568182,17.02,284.92,-2.18
2025-09-05 18:10:00+00:00,557,0,0,23.8,0.494594595,17.4,25.3,17.02,286,-2.9
2025-09-05 18:15:00+00:00,559.0333333,0,0,23.8,0.174666667,17.30893333,25.3,17.02,287.036,-3.624
2025-09-05 18:20:00+00:00,559.3125,0,0,23.8,0.052272727,17.3,25.3,17.02,288.2892857,-4.450446429
2025-09-05 18:25:00+00:00,557.8628571,0,0,23.8,0,17.25888889,25.3,17.02,289.1463889,-4.998142857
2025-09-05 18:30:00+00:00,558.8454545,0,0,23.8,0,17.2,25.3,17.02,290.1,-5.64
2025-09-05 18:35:00+00:00,563.52,0,0,23.8,0,17.192,25.3,17.02,291.27,-6.3825
2025-09-05 18:40:00+00:00,562.2192308,0,0,23.8,0,17.03472727,25.3,17.02,292.4325,-7.096666667
2025-09-05 18:45:00+00:00,563.1083333,0,0,23.8,0,17.0975,25.3,17.02,293.5175,-7.7125
2025-09-05 18:50:00+00:00,564.6555556,0,0,23.8,0,16.92266667,25.3,17.02,294.7646667,-8.516666667
2025-09-05 18:55:00+00:00,564.1,0,0,23.8,0,16.975,25.3,17.02,295.615,-9.036111111
2025-09-05 19:00:00+00:00,564.8238095,0,0,23.8,0,16.85875,25.3,17.02,296.6773333,-9.689593985
2025-09-05 19:05:00+00:00,564.85,0,0,23.8,0,16.71,25.3,17.02,297.8416667,-10.325
2025-09-05 19:10:00+00:00,564,0,0,23.8,0,16.638,25.3,17.02,298.8443939,-10.94593939
2025-09-05 19:15:00+00:00,563.9888889,0,0,23.80363636,0,16.53077922,25.3,17.02,299.9337143,-11.56485714
2025-09-05 19:20:00+00:00,563,0,0,24,0,16.5,25.3,17.02,300.245,-11.72857143
2025-09-05 19:25:00+00:00,560.6,0,0,24,0,16.502,25.3,17.02,302.4142857,-12.91142857
2025-09-05 19:30:00+00:00,559,0,0,24,0,16.499,25.3,17.02,303.2728571,-13.3475
2025-09-05 19:35:00+00:00,559.5083466,0,0,24,0,16.38910769,25.3,17.02,304.2617637,-13.89476923
2025-09-05 19:40:00+00:00,558.2190476,0,0,24,0,16.24964286,25.3,17.02,305.6314286,-14.61714286
2025-09-05 19:45:00+00:00,557.8857143,0,0,24,0,16.184,25.3,17.02,306.4,-15
2025-09-05 19:50:00+00:00,555.9555556,0,0,24,0,16.12571429,25.3,17.02,307.9771429,-15.79428571
2025-09-05 19:55:00+00:00,552.9428571,0,0,24,0,16.07444444,25.3,17.02,309.2516667,-16.428
2025-09-05 20:00:00+00:00,552.9111111,0,0,24,0,15.99942857,25.34,17.02,310.3869841,-16.98634921
2025-09-05 20:05:00+00:00,547.3333333,0,0,24,0,15.98,25.4,17.02,311.3,-17.4
2025-09-05 20:10:00+00:00,547,0,0,24,0,15.88,25.4,17.02,312.52,-17.98
2025-09-05 20:15:00+00:00,545.8,0,0,24,0,15.77344988,25.4,17.02,313.5818182,-18.36793651
2025-09-05 20:20:00+00:00,545,0,0,24,0,15.7,25.4,17.02,314.4,-18.8
2025-09-05 20:25:00+00:00,543.4,0,0,24,0,15.612,25.4,17.02,316.0471429,-19.49714286
2025-09-05 20:30:00+00:00,543.1538462,0,0,24,0,15.5825,25.4,17.02,316.5818182,-19.7
2025-09-05 20:35:00+00:00,542.1785714,0,0,24,0,15.5,25.4,17.02,318.717,-20.516
2025-09-05 20:40:00+00:00,541.25,0,0,24,0,15.48125,25.4,17.02,319.745,-20.95125
2025-09-05 20:45:00+00:00,539.3454545,0,0,24,0,15.40333333,25.4,17.02,320.83,-21.368
2025-09-05 20:50:00+00:00,538.2857143,0,0,24,0,15.4,25.4,17.02,322.1053782,-21.83884615
2025-09-05 20:55:00+00:00,537.9666667,0,0,24,0,15.34555556,25.4,17.02,323.7201111,-22.38
2025-09-05 21:00:00+00:00,535.76,0,0,24,0,15.3005,25.4,17.02,324.92625,-22.765
2025-09-05 21:05:00+00:00,535,0,0,24,0,15.292,25.4,17.02,326.1766667,-23.21333333
2025-09-05 21:10:00+00:00,534.3008547,0,0,24,0,15.20405,25.4,17.02,327.6041667,-23.62111111
2025-09-05 21:15:00+00:00,532.5,0,0,24,0,15.2,25.4,17.02,328.5875,-23.9525
2025-09-05 21:20:00+00:00,532,0,0,24,0,15.1,25.5,17.02,330.0375,-24.34678571
2025-09-05 21:25:00+00:00,531.4,0,0,24,0,15.1048,25.5,17.02,330.9730159,-24.59589744
2025-09-05 21:30:00+00:00,529.8,0,0,24,0,15.12627895,25.5,17.02,332.4051503,-24.9495
2025-09-05 21:35:00+00:00,528.7166667,0,0,24,0,15.10584936,25.5,17.02,333.6867695,-25.28620047
2025-09-05 21:40:00+00:00,528.525,0,0,24,0,15.10166667,25.5,17.02,335.2943452,-25.68119048
2025-09-05 21:45:00+00:00,526.2769608,0,0,24,0,15.1,25.5,17.02,336.6288462,-25.95412338
2025-09-05 21:50:00+00:00,520.5948718,0,0,24,0,15.1,25.5,17.02,337.5437436,-26.15639394
2025-09-05 21:55:00+00:00,516.56,0,0,24,0,15,25.5,17.02,339.3761111,-26.53
2025-09-05 22:00:00+00:00,513.2,0,0,24,0,15,25.5,17.02,340.6566667,-26.74
2025-09-05 22:05:00+00:00,511.1428571,0,0,24,0,15,25.5,17.02,341.6966667,-26.9
2025-09-05 22:10:00+00:00,509.375,0,0,24,0,14.94,25.5,17.02,343.1066667,-27.14
2025-09-05 22:15:00+00:00,508.4,0,0,24,0,14.83933333,25.5,17.02,344.9675,-27.45
2025-09-05 22:20:00+00:00,505.9545455,0,0,24,0,14.80466667,25.5,17.02,345.9392857,-27.60384615
