,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTRK_VEN01_TI01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD01_TF01
2026-01-05 21:00:00+00:00,449.6,0,0,20.2,19.9,0,-0.6,46.698
2026-01-05 21:05:00+00:00,448.7454545,0,0,20.2,19.54,0,-0.60525,45.2
2026-01-05 21:10:00+00:00,448.4,0,0,20.2,19.16,0,-0.672619048,44.13056885
2026-01-05 21:15:00+00:00,449.4,0,0,20.2,18.84,0,-0.858,44.44645363
2026-01-05 21:20:00+00:00,449.8787879,0,0,20.2,18.36,0,-0.9,47.91031056
2026-01-05 21:25:00+00:00,449.8035714,0,0,20.2,17.95,0,-0.89375,49.20333333
2026-01-05 21:30:00+00:00,448,0,0,20.2,17.55833333,0,-0.790694444,50.31200186
2026-01-05 21:35:00+00:00,446.3666667,0,0,20.2,17.03333333,0,-0.78,56.13874126
2026-01-05 21:40:00+00:00,447.5777778,0,0,20.2,16.6,0,-0.69,60.35166667
2026-01-05 21:45:00+00:00,446.2666667,0,0,20.2,16.056,0,-0.675333333,62.84277778
2026-01-05 21:50:00+00:00,446.9214286,0,0,20.2,15.64,0,-0.7,61.24142857
2026-01-05 21:55:00+00:00,446,0,0,20.2,15.1,0,-0.6975,59.33962121
2026-01-05 22:00:00+00:00,446,0,0,20.2,14.888,0,-0.623496504,60.81090909
2026-01-05 22:05:00+00:00,445.0571429,0,0,20.2,14.59333333,0,-0.505714286,58.14140502
2026-01-05 22:10:00+00:00,446.0210317,0,0,20.2,14.48333333,0,-0.606388889,57.56002544
2026-01-05 22:15:00+00:00,447,0,0,20.2,14.3,0,-0.65,53.6775
2026-01-05 22:20:00+00:00,445,0,0,20.2,14.2,0,-0.608222222,50.24790598
2026-01-05 22:25:00+00:00,445.8,0,0,20.2,14.11666667,0,-0.831666667,51.10066667
2026-01-05 22:30:00+00:00,445.0181818,0,0,20.2,14.2,0,-1.06,47.24545455
2026-01-05 22:35:00+00:00,445.4571429,0,0,20.2,14.4,0,-1.3,48.36627008
2026-01-05 22:40:00+00:00,445.98,0,0,20.2,14.7,0,-1.399,53.09827506
2026-01-05 22:45:00+00:00,445.5936364,0,0,20.2,14.728,0,-1.38,53.95542078
2026-01-05 22:50:00+00:00,444.5916317,0,0,20.2,14.8,0,-1.300694444,54.74887737
2026-01-05 22:55:00+00:00,444,0,0,20.2,14.8,0,-1.304,56.14690476
2026-01-05 23:00:00+00:00,444,0,0,20.2,14.9,0,-1.35952381,56.082
2026-01-05 23:05:00+00:00,444,0,0,20.2,14.83333333,0,-1.398571429,58.49177273
2026-01-05 23:10:00+00:00,443.1466667,0,0,20.2,14.8,0,-1.4,61.76495225
2026-01-05 23:15:00+00:00,443.7733333,0,0,20.2,14.7,0,-1.576821429,62.54229585
2026-01-05 23:20:00+00:00,443.227381,0,0,20.2,14.62,0,-1.560892857,63.9
2026-01-05 23:25:00+00:00,443,0,0,20.2,14.425,0,-1.6,62.46928571
2026-01-05 23:30:00+00:00,441.7179487,0,0,20.2,14.26666667,0,-1.56,59.22502564
2026-01-05 23:35:00+00:00,441.6,0,0,20.2,14.08,0,-1.557142857,57.99490909
2026-01-05 23:40:00+00:00,442.8,0,0,20.2,13.925,0,-1.66,58.10486434
2026-01-05 23:45:00+00:00,441.4,0,0,20.2,13.85333333,0,-1.758857143,60.06233735
2026-01-05 23:50:00+00:00,440.2,0,0,20.2,13.725,0,-1.708,59.09380952
2026-01-05 23:55:00+00:00,442.1142857,0,0,20.2,13.7,0,-1.9,59.139
2026-01-06 00:00:00+00:00,441.0625,0,0,20.2,13.74444444,0,-1.9625,59.63125
2026-01-06 00:05:00+00:00,440.7222222,0,0,20.2,13.8,0,-2.158190476,59.39766667
2026-01-06 00:10:00+00:00,441,0,0,20.2,13.84,0,-2.123076923,58.37215477
2026-01-06 00:15:00+00:00,441.5380952,0,0,20.2,14.033,0,-2.044,58.532
2026-01-06 00:20:00+00:00,442,0,0,20.13771429,14.14,0,-2,58.55545455
2026-01-06 00:25:00+00:00,441.0857143,0,0,20.15833333,14.24,0,-2.16,58.66615385
2026-01-06 00:30:00+00:00,442.2,0,0,20.133,14.3,0,-2.384285714,59.18586364
2026-01-06 00:35:00+00:00,441.8,0,0,20.16666667,14.3,0,-2.376666667,60.41555556
2026-01-06 00:40:00+00:00,440.2916667,0,0,20.2,14.28,0,-2.275,60.38833333
2026-01-06 00:45:00+00:00,440,0,0,20.2,14.16,0,-2.2,58.69099415
2026-01-06 00:50:00+00:00,440.5,0,0,20.14130435,14.1,0,-2.057291667,58.2680602
2026-01-06 00:55:00+00:00,441,0,0,20.1,13.96866667,0,-1.863122222,57.86183265
2026-01-06 01:00:00+00:00,440.2,0,0,20.1,13.82083333,0,-1.805238095,56.69848889
2026-01-06 01:05:00+00:00,440.2535714,0,0,20.1,13.792,0,-1.868571429,58.998
2026-01-06 01:10:00+00:00,441.6,0,0,20.14683663,13.7,0,-2.060472222,58.91722488
2026-01-06 01:15:00+00:00,440.8571429,0,0,20.2,13.6,0,-2.073333333,60.04037321
2026-01-06 01:20:00+00:00,440.4,0,0,20.16167224,13.6,0,-1.945714286,59.88162338
2026-01-06 01:25:00+00:00,440.1,0,0,20.1,13.6,0,-1.881904762,57.1417193
2026-01-06 01:30:00+00:00,441.42,0,0,20.1,13.7,0,-1.6575,57.67618513
2026-01-06 01:35:00+00:00,441.2,0,0,20.1,13.78,0,-1.6,56.80445887
2026-01-06 01:40:00+00:00,440.25,0,0,20.1,13.8,0,-1.603409091,57.23110501
2026-01-06 01:45:00+00:00,440.9492063,0,0,20.1,13.8,0,-1.762,57.915
2026-01-06 01:50:00+00:00,440.5818182,0,0,20.1,13.8,0,-1.8,57.74536646
2026-01-06 01:55:00+00:00,439.515,0,0,20.1,13.8,0,-1.75725,58.31477124
2026-01-06 02:00:00+00:00,438.42,0,0,20.1,13.76,0,-1.59075,58.34514066
2026-01-06 02:05:00+00:00,438.4,0,0,20.1,13.62,0,-1.5,57.24708333
2026-01-06 02:10:00+00:00,438.9111111,0,0,20.1,13.6,0,-1.566666667,55.87529757
2026-01-06 02:15:00+00:00,438.6471873,0,0,20.1,13.5,0,-1.614666667,55.12616125
2026-01-06 02:20:00+00:00,437.8,0,0,20.1,13.47095238,0,-1.556588889,57.91142857
2026-01-06 02:25:00+00:00,436.5333333,0,0,20.125,13.4,0,-1.523333333,59.39090909
2026-01-06 02:30:00+00:00,435.6142857,0,0,20.2,13.4,0,-1.764,60.45181818
2026-01-06 02:35:00+00:00,436.125,0,0,20.2,13.45,0,-1.94577381,61.17205128
2026-01-06 02:40:00+00:00,436.1590909,0,0,20.2,13.53333333,0,-1.976,61.485
2026-01-06 02:45:00+00:00,436.7666667,0,0,20.2,13.6,0,-1.9626,62.15352381
2026-01-06 02:50:00+00:00,436.1555556,0,0,20.2,13.62666667,0,-1.525619048,60.55495805
2026-01-06 02:55:00+00:00,436.92,0,0,20.2,13.7,0,-1.524285714,59.76986842
2026-01-06 03:00:00+00:00,436.3090909,0,0,20.179,13.67714286,0,-1.698,57.89166667
2026-01-06 03:05:00+00:00,437,0,0,20.1,13.57714286,0,-1.69775,55.67076923
2026-01-06 03:10:00+00:00,436.8,0,0,20.094,13.5,0,-1.665142857,57.338
2026-01-06 03:15:00+00:00,435.9111111,0,0,20.01275304,13.5,0,-1.942222222,55.57048583
2026-01-06 03:20:00+00:00,436,0,0,20,13.46,0,-2.036,54.80333333
2026-01-06 03:25:00+00:00,436.1428571,0,0,20.02,13.4,0,-2.023142857,57.55133333
2026-01-06 03:30:00+00:00,436.9,0,0,20.1,13.43,0,-2.054166667,61.17617647
2026-01-06 03:35:00+00:00,434.0933333,0,0,20.1,13.58555556,0,-2.121642857,62.04285714
2026-01-06 03:40:00+00:00,437,0,0,20.1,13.7,0,-2.2,63.46410759
2026-01-06 03:45:00+00:00,436.05,0,0,20.1,13.9,0,-2.196113636,58.73825543
2026-01-06 03:50:00+00:00,436.9970588,0,0,20.1,13.99333333,0,-2.184,58.31473425
2026-01-06 03:55:00+00:00,437,0,0,20.1,14.1,0,-2.097777778,58.71257576
2026-01-06 04:00:00+00:00,437.9214286,0,0,20.1,14.1,0,-2.200757937,58.13542857
2026-01-06 04:05:00+00:00,437,0,0,20.1,14.1,0,-2.08,58.63870588
2026-01-06 04:10:00+00:00,437,14.93464286,0,20.09809524,14.065,0,-1.925555556,58.39393939
2026-01-06 04:15:00+00:00,432.9090909,51.63703704,0,20.01357143,16.956,0,-2.149090909,56.49166667
2026-01-06 04:20:00+00:00,432.2666667,57.6,0,20,25.86666667,0,-2.281333333,53.948
2026-01-06 04:25:00+00:00,436,51.125,0,20,29.025,0,-2.2,54.2584375
2026-01-06 04:30:00+00:00,435.1464286,51.64285714,0,20,26.011,0,-2.178571429,57.7743697
2026-01-06 04:35:00+00:00,434.1568182,51.88727273,0,20,21.656,0,-1.988571429,60.65828986
2026-01-06 04:40:00+00:00,435.025,48.68636364,0,20,19.85,0,-1.936190476,61.89122896
2026-01-06 04:45:00+00:00,435,48.43308763,0,20,21.456,0,-2.071288711,59.30253535
2026-01-06 04:50:00+00:00,435.8,47.4,0,20,25.34066667,0,-2.1,59.21367309
2026-01-06 04:55:00+00:00,436,47.60952381,0,20,25.84331169,0,-0.9139,60.82188522
2026-01-06 05:00:00+00:00,435.5358333,48.272,0,20,24.36545455,0,-0.047112088,58.45596154
2026-01-06 05:05:00+00:00,436.1115385,48.37333333,0,19.9352381,20.94,0,-0.32,57.17114286
2026-01-06 05:10:00+00:00,436.8222222,47.98095238,0,19.9,20.68,0,-0.791644444,57.20768687
2026-01-06 05:15:00+00:00,436.9017857,47.16666667,0,19.9,23,0,-0.540625,57.83363636
2026-01-06 05:20:00+00:00,437.6428571,47.52,0,19.9,25.04,0,-0.7634,58.34314719
2026-01-06 05:25:00+00:00,437.9568182,48.4047619,0,19.83619048,25.115,0,-1.24,58.94197311
2026-01-06 05:30:00+00:00,438.919697,48.16712215,0,19.8,22.945,0,-1.552444444,58.67477343
2026-01-06 05:35:00+00:00,439.0275325,47.5591954,0,19.8,20.88,0,-1.697454546,58.49854545
2026-01-06 05:40:00+00:00,440,47,0,19.8,21.63333333,0,-1.744926984,57.98166667
2026-01-06 05:45:00+00:00,440.6125,47.56947368,0,19.8,23.67166667,0,-1.822,57.7643956
2026-01-06 05:50:00+00:00,440.3904762,47.58454106,0,19.8,24.675,0,-1.937944444,59.632
2026-01-06 05:55:00+00:00,440.322883,47,0,19.8,24.22,0,-2,61.14727273
2026-01-06 06:00:00+00:00,439.4,47.54458874,0,19.865,22.48,0,-2.06,58.32252414
2026-01-06 06:05:00+00:00,440.8923077,48.39848485,0,19.9,21.72,0,-2.17025,58.19145455
2026-01-06 06:10:00+00:00,442,48.04,0,19.9,22.2,0,-2.204444444,58.22853147
2026-01-06 06:15:00+00:00,442.0416667,47.83468835,0,19.9,22.425,0,-2.246590909,58.45373011
2026-01-06 06:20:00+00:00,444.2,46.93048128,0,19.9,23.7,0,-2.215769231,59.70305657
2026-01-06 06:25:00+00:00,446.8205128,48.01530638,0,19.95345029,23.62222222,0,-2.292,60.68623188
2026-01-06 06:30:00+00:00,451,46.46956522,10.92,20,23.06714286,0,-2.3,57.587417
2026-01-06 06:35:00+00:00,457.2,47.40740741,27.27568182,20,22.7,0,-2.26,58.90452381
2026-01-06 06:40:00+00:00,464.8,48.12619048,27.31,20.04272727,22.7,0,-2.32,60.62929825
2026-01-06 06:45:00+00:00,475.65,48.48287037,27.39784615,20.1,22.87619048,0,-2.4,58.75221154
2026-01-06 06:50:00+00:00,505.7831169,46.71346801,27.397,20.1,23.152,0,-2.391111111,60.1389418
2026-01-06 06:55:00+00:00,510.6755556,47.1797861,27.354,20.152,23.2,0,-2.376461539,59.80583838
2026-01-06 07:00:00+00:00,502.5818182,47.48,27.3066,20.2,23.01166667,0,-2.31,58.06533333
2026-01-06 07:05:00+00:00,500.9,47.00292208,27.32422857,20.2,23,0.040818182,-2.296,58.18766567
2026-01-06 07:10:00+00:00,497.25,46.45833333,27.4196875,20.2,23,0.1279,-2.361111111,57.93104289
2026-01-06 07:15:00+00:00,495,47.90181818,27.54074359,20.2,22.96,0.245130435,-2.46,58.77833333
2026-01-06 07:20:00+00:00,495.075,46.20929535,27.3023,20.2,22.84,0.428421053,-2.278181818,59.10162487
2026-01-06 07:25:00+00:00,501.0931818,47.06110248,27.20144444,20.2,22.76,0.733996149,-2.2,58.53835512
2026-01-06 07:30:00+00:00,507.5575758,47.1666147,27.16564103,20.2,22.7,0.949130624,-2.188888889,57.88155755
2026-01-06 07:35:00+00:00,515,47,27,20.2,22.7425,2.011618182,-1.872,59.54357143
2026-01-06 07:40:00+00:00,515.8447552,46.95080214,26.98134615,20.18527778,23.1,2.7283324,-1.808578283,59.73459829
2026-01-06 07:45:00+00:00,527.9538462,46.92307692,26.84261111,20.1350303,23.5,3.886264069,-1.686987013,58.04809091
2026-01-06 07:50:00+00:00,541.9964286,46.8,27.00557143,20.2,23.67,5.140476191,-1.726972222,58.59227273
2026-01-06 07:55:00+00:00,558.0769231,46.08153846,27.6265,20.2,23.25,6.741,-2.72,59.07888889
2026-01-06 08:00:00+00:00,622.9166667,46.22857143,28.21369231,20.22761905,22.603,8.439278055,-3.245,59.48857143
2026-01-06 08:05:00+00:00,686.825,48.2977393,28.31923077,20.30833333,22.25,9.378624339,-3.416294643,58.2702381
2026-01-06 08:10:00+00:00,714.4722222,57.84444444,28.89759722,20.40518519,22.275,12.12451852,-3.933809524,59.22942761
2026-01-06 08:15:00+00:00,721.4222222,62.76363636,29.00107937,20.516,22.644,16.25966667,-4.059252525,61.92084848
2026-01-06 08:20:00+00:00,749.4232456,73.85454545,28.86275,20.62909091,22.98,18.78769231,-3.92,60.47316578
2026-01-06 08:25:00+00:00,775.1434343,104.5547619,28.61658586,20.80181818,23.3,21.22497143,-3.679,59.65456938
2026-01-06 08:30:00+00:00,808.4646465,136.5285526,28.48439394,20.88340017,23.36,24.57120512,-3.396,62.02376577
2026-01-06 08:35:00+00:00,856.8984127,149.4280952,27.79166667,20.84705882,23.22666667,29.33462476,-2.607333333,58.54617647
2026-01-06 08:40:00+00:00,887.2787879,190.2190476,27.803,20.98645963,23.2,35.03426032,-2.73525,59.11677019
2026-01-06 08:45:00+00:00,865.4482051,174.7734707,27.84362652,20.93377778,23.07333333,37.42041856,-2.888666667,59.02488889
2026-01-06 08:50:00+00:00,810.7966667,140.1110526,27.99011111,20.998,22.72,45.8169,-3.006,58.71214286
2026-01-06 08:55:00+00:00,749,105.9451128,27.88909091,21.009,22.716,50.64,-3,58.36736364
2026-01-06 09:00:00+00:00,786,110.3173077,27.66136364,21.09017857,22.87,61.32730682,-2.720324675,58.18142857
2026-01-06 09:05:00+00:00,775.625,101.5909091,27.3,21.28073579,22.9,84.31271429,-2.296,58.46943723
2026-01-06 09:10:00+00:00,802.3714286,122.2201681,27.115,21.23066937,22.9,83.24782222,-2.08,58.75333369
2026-01-06 09:15:00+00:00,805.6333333,117.603022,26.94985,21.2,22.9,64.10400504,-1.98,60.22879552
2026-01-06 09:20:00+00:00,774.1681119,122.2957372,26.7883619,21.20928715,22.975,53.92718888,-1.87775,58.7
2026-01-06 09:25:00+00:00,708.8619048,90.58741259,26.40984706,21.2,23.2,52.98598741,-1.498,58.7
2026-01-06 09:30:00+00:00,740.9166667,76.04545455,26.4,21.29759197,23.2,56.63547985,-1.435681818,57.97323077
2026-01-06 09:35:00+00:00,727.9333333,65.40769231,26.31722222,21.3,22.96,59.52187945,-1.373571429,59.37291375
2026-01-06 09:40:00+00:00,727.2470588,67.13943355,26.36210526,21.3699537,22.85,61.82746142,-1.356573427,60.16270364
2026-01-06 09:45:00+00:00,738.875,75.92741935,26.48056818,21.4,22.93333333,62.79942711,-1.457142857,58.06352048
2026-01-06 09:50:00+00:00,733.9090909,78.725,26.495,21.46434783,23.06,65.01585,-1.48,58.25538462
2026-01-06 09:55:00+00:00,738.65,76.73538462,26.56410526,21.5,23.04,70.86089231,-1.625333333,57.78461538
2026-01-06 10:00:00+00:00,765.9777778,78.72,26.524,21.5,22.94,71.75756061,-1.506666667,58.27308134
2026-01-06 10:05:00+00:00,783.5384615,94.15350289,26.5,21.45830005,22.9,69.68320554,-1.527676768,59.58273682
2026-01-06 10:10:00+00:00,759.3076923,93.76679426,26.50376068,21.32563636,22.9,73.71846364,-1.442833333,58.20172727
2026-01-06 10:15:00+00:00,745.2588235,82.05555703,26.5,21.3,22.90666667,76.05851675,-1.507472528,57.712368
2026-01-06 10:20:00+00:00,684.5390476,50.99340659,26.72850649,21.3,23.061,75.12088182,-1.628833333,58.25406527
2026-01-06 10:25:00+00:00,713.6823529,65.05384615,26.81255556,21.3,23.2,75.66272335,-1.8,59.02095238
2026-01-06 10:30:00+00:00,698.3714286,58.07428571,26.80884211,21.23659722,23.2,87.14124055,-1.862,60.4153405
2026-01-06 10:35:00+00:00,645.0441558,50.04142857,26.8,21.12343723,23.18,92.38321429,-1.83,59.26023927
2026-01-06 10:40:00+00:00,623.6192982,50.34514553,26.85,21.04440789,23.125,95.05499917,-1.896736111,58.89111842
2026-01-06 10:45:00+00:00,608,50,26.9,21,23.16,110.3528804,-1.880333333,59.05521389
2026-01-06 10:50:00+00:00,586.9,49.57142857,26.8255,20.94153846,23,87.85039913,-1.76575,58.66266667
2026-01-06 10:55:00+00:00,560,50.04,26.73825,20.9,23,84.27810606,-1.713777778,58.61417367
2026-01-06 11:00:00+00:00,547.6,50.54805195,26.74,20.85888889,23.008,79.99625663,-1.74,58.47408516
2026-01-06 11:05:00+00:00,539.572619,48.73512653,26.81053571,20.8,23.084,77.84104136,-1.8,58.37971429
2026-01-06 11:10:00+00:00,532.955,46.66666667,26.864,20.8,23.02,83.52379217,-1.83289697,58.69538462
2026-01-06 11:15:00+00:00,524.5857143,47.78666667,26.9,20.8,22.74,85.59490909,-1.875746032,58.05684211
2026-01-06 11:20:00+00:00,519.6276923,49.11714286,26.8883,20.8,22.9,82.5959916,-1.880222222,59.56141636
2026-01-06 11:25:00+00:00,513.8230769,50.13631579,26.83771429,20.74,22.94,79.70382609,-1.87008547,58.78233333
2026-01-06 11:30:00+00:00,510.2857143,49.10519481,26.80125,20.7,23.1,78.48421429,-1.801263636,59.07108225
2026-01-06 11:35:00+00:00,585.1706349,49.60416667,26.81868056,20.81818182,23.175,78.02635281,-1.823833333,58.38875
2026-01-06 11:40:00+00:00,668.5936364,50.04,26.77909091,21.044,22.93333333,78.6362,-1.7765,57.88363636
2026-01-06 11:45:00+00:00,692,50.01003135,26.69794737,21.2,22.9,84.16614559,-1.7,59.54047619
2026-01-06 11:50:00+00:00,714.38,63.18571429,26.63,21.27456044,22.9,84.92577123,-1.645726191,58.61538462
2026-01-06 11:55:00+00:00,746.6666667,78.23636364,26.43009091,21.4,22.9,133.4551923,-1.453333333,58.18033333
2026-01-06 12:00:00+00:00,761.1504274,89.19565217,26.30366667,21.46666667,22.9,160.8196856,-1.287428571,59.28575758
2026-01-06 12:05:00+00:00,733.85,86.03939394,26.04642857,21.55826087,22.98285714,163.0825145,-1.068,61.03549407
2026-01-06 12:10:00+00:00,721.8975,82.27,25.94217225,21.5,23.27,162.6319182,-0.955277778,58.55138756
2026-01-06 12:15:00+00:00,697.6695187,61.50143541,25.90283333,21.5,23.32,164.0926733,-0.839333333,57.21080972
2026-01-06 12:20:00+00:00,688.9772727,54.36723982,25.65333333,21.5,23.01333333,159.9809556,-0.668686869,57.052
2026-01-06 12:25:00+00:00,705.4957692,64.89626037,25.65325,21.5,22.86,150.8812798,-0.6,56.72507168
2026-01-06 12:30:00+00:00,736,77.56567227,25.75,21.50928223,22.8,135.0309085,-0.6,57.52770573
2026-01-06 12:35:00+00:00,718.346201,67.28616599,25.61100478,21.55353537,22.8275,134.5173724,-0.525714286,58.54698498
2026-01-06 12:40:00+00:00,683.7327273,54.06944444,25.39356643,21.6,22.9667619,131.3012379,-0.394848485,58.90363636
2026-01-06 12:45:00+00:00,691.2,55.07272727,25.33128571,21.6,23.3,102.4436182,-0.383636364,59.26144201
2026-01-06 12:50:00+00:00,680.0083333,56.26526517,25.50210784,21.6,23.22,67.40727316,-0.542222222,58.27928571
2026-01-06 12:55:00+00:00,675.2495726,54.16904762,25.65521212,21.6,23.05,45.62076176,-0.611111111,58.01704284
2026-01-06 13:00:00+00:00,667.325,54.91333333,25.9275,21.65777778,22.765,34.19678788,-0.925476191,59.38434938
2026-01-06 13:05:00+00:00,701.73,59.25818182,26.01470909,21.772,22.64,41.64352581,-1.006,58.11048951
2026-01-06 13:10:00+00:00,767.7252101,84.51880342,26.06712605,21.75333333,22.88,43.12900855,-1.066714286,56.55086538
2026-01-06 13:15:00+00:00,755.8401572,74.60123784,25.99477778,21.87685619,23.14285714,40.84269844,-1,57.95801003
2026-01-06 13:20:00+00:00,738.5409091,72.46276817,25.99423077,21.80805921,23.166,43.20810046,-1,58.72485781
2026-01-06 13:25:00+00:00,705.3819444,62.49949324,26,21.8,23.11833333,42.75178953,-1,57.62963816
2026-01-06 13:30:00+00:00,677.8802521,50.63703704,26.00525,21.828,23.06,42.59866667,-1,60.63767196
2026-01-06 13:35:00+00:00,710.987013,51.38888889,26.08702273,21.90526316,22.95714286,42.4205692,-1.04,59.96031579
2026-01-06 13:40:00+00:00,702.0949495,64.7955711,26.0227381,21.9,23.2,35.15347985,-1.037777778,58.0494359
2026-01-06 13:45:00+00:00,663.425,49.8,25.9225,21.9,23.16,30.13075845,-0.914578866,58.04633333
2026-01-06 13:50:00+00:00,642.13,48.99441077,26.2,21.90761905,23,44.15349091,-1.195555556,58.22632035
2026-01-06 13:55:00+00:00,673.2214286,49.85989975,26.09516484,22.1,22.9,24.65851779,-1.030555556,58.135
2026-01-06 14:00:00+00:00,661.7,48.4,26.20016667,22.1,22.9,20.08369697,-1.196666667,58.7
2026-01-06 14:05:00+00:00,664.2,45.73103448,26.20016667,22.1,22.9,17.59277878,-1.164228571,58.58027435
2026-01-06 14:10:00+00:00,668.6493506,48.43240511,26.13875,22.09851852,22.968,16.82189725,-1.028818182,58.59716077
2026-01-06 14:15:00+00:00,673.4571429,47.33976285,26.09781618,22.03001792,23,14.55941176,-1.034615385,58.77319159
2026-01-06 14:20:00+00:00,672.0941428,45.70369105,26.12829468,22,22.96696429,13.0440301,-1.079464286,58.33159054
2026-01-06 14:25:00+00:00,669.325,46.47506993,26.01157143,22.18666667,22.9,10.50885816,-1.110214286,58.35052308
2026-01-06 14:30:00+00:00,672.8190476,46.91919192,26.1342359,22.2,22.96,7.940760684,-1.124309091,58.16737596
2026-01-06 14:35:00+00:00,670.1916667,46.67982456,25.53136508,22.2,23.1,6.213528571,-0.81,58.33163636
2026-01-06 14:40:00+00:00,675.6,47.6,25.8,22.2,23.1,5.042480788,-0.742,57.55007553
2026-01-06 14:45:00+00:00,671.0412121,48.59254386,25.77672273,22.2,23.1,3.879166667,-0.717,57.0328
2026-01-06 14:50:00+00:00,665.8357143,48.30678322,25.49780519,22.2,22.98666667,3.031513816,-0.575454546,56.96215315
2026-01-06 14:55:00+00:00,675.1727273,49.04052569,25.02804396,22.11959707,22.7,2.103975627,-0.17,57.11151438
2026-01-06 15:00:00+00:00,675.11,49.64585779,24.09171429,22.1,22.7,1.417966022,0.26765,58.33331933
2026-01-06 15:05:00+00:00,639.1111111,50.84044444,9.972290909,21.9582996,23.1,0.768688357,1.39,59.2
2026-01-06 15:10:00+00:00,591.1538961,49.36736695,0.656615385,21.81578947,23.83333333,0.426071576,1.367238095,59.46441558
2026-01-06 15:15:00+00:00,573.0626263,49.62878788,0,21.76280493,23.95,0.278976542,0.898472222,59.31701035
2026-01-06 15:20:00+00:00,539.325,49.20666667,0,21.642,23.16,0.154,0.013928571,57.84177778
2026-01-06 15:25:00+00:00,523.5015873,49.6,0,21.6,22.532,0.04,-0.1,56.86290909
2026-01-06 15:30:00+00:00,517.6666667,50.76363636,0,21.6,22,0,-0.1,57.64881119
2026-01-06 15:35:00+00:00,508.825,50.02666667,0,21.6,22.6,0,-0.191428571,56.84833333
2026-01-06 15:40:00+00:00,502.33,49.31567788,0,21.53248925,23.38666667,0,0.291428571,56.78769231
2026-01-06 15:45:00+00:00,495.6285714,47.33061651,0,21.44346022,23.9,0,2.271428571,56.87755486
2026-01-06 15:50:00+00:00,492.6380952,48.33838384,0,21.4,23.64628571,0,1.871076923,57.22423077
2026-01-06 15:55:00+00:00,488.35,49.56052967,0,21.4,22.9875,0,1.580238095,58.68857143
2026-01-06 16:00:00+00:00,482.44,49.87403922,0,21.32,22.2,0,1.407619048,56.40371795
2026-01-06 16:05:00+00:00,477.3071678,50.35703704,0,21.3,22.375,0,1.987727273,53.30705128
2026-01-06 16:10:00+00:00,475.9166667,49.97587719,0,21.23859649,23.07142857,0,1.60025,56.38423913
2026-01-06 16:15:00+00:00,475.16,49.85217391,0,21.2,23.59777778,0,1.164,55.97071429
2026-01-06 16:20:00+00:00,473.1383838,50.48484848,0,21.14994949,23.6,0,1.740961539,55.64712067
2026-01-06 16:25:00+00:00,473,50,0,21.1,23.16,0,2.8434,55.68973262
2026-01-06 16:30:00+00:00,470.6,49.94285714,0,21.1,22.5,0,2.171666667,56.38373737
2026-01-06 16:35:00+00:00,468.8,50,0,21.06957143,22.46,0,2.14,56.1918961
2026-01-06 16:40:00+00:00,467.9333333,49.80470779,0,21,22.8,0,1.466533333,56.76420875
2026-01-06 16:45:00+00:00,465.863956,49.56893107,0,21,23.325,0,1.136,56.49244542
2026-01-06 16:50:00+00:00,464.2857143,50.1,0,20.94666667,23.492,0,0.016174603,56.64166667
2026-01-06 16:55:00+00:00,463.9314286,50.12228571,0,20.9,23.22715873,0,0.045456259,56.06240741
2026-01-06 17:00:00+00:00,463.5636364,50.45837174,0,20.9,22.88363636,0,-0.042255639,57.09890909
2026-01-06 17:05:00+00:00,463.25,50.27678571,0,20.87155172,22.71666667,0,-0.025714286,57.71424288
2026-01-06 17:10:00+00:00,461,50.66837607,0,20.8,22.675,0,-0.021904762,59.01592515
2026-01-06 17:15:00+00:00,460.6863636,50.77435897,0,20.8,22.94,0,-0.346,58.89955556
