,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,R05_07_N_MVV01,R05_07_V_MVV01
2025-06-03 12:30:00+00:00,680.6960393,262.4031457,24.04019048,726.695915,102.8117196,24.23333333,17.58244444,214.1800238,672.7364681,53.70864286,18.45355237,34.71468302,0,0
2025-06-03 12:45:00+00:00,673.6797046,266.4309163,24.02857143,705.7471962,124.5254745,24.19142857,17.55,219.6308071,739.3200081,52.3692602,18.7808331,35.20327381,0,0
2025-06-03 13:00:00+00:00,647.9488294,265.3994998,24.00966667,662.6496097,142.6742176,24.2,17.4,224.5374298,694.5396366,50.96854457,19.05788675,35.13726936,0,0
2025-06-03 13:15:00+00:00,642.9475622,267.0195892,23.95666667,630.1383121,162.5139555,24.20222222,15.66380952,229.391045,659.89222,49.36286676,18.7387,35.35000416,0,0
2025-06-03 13:30:00+00:00,632.6336054,267.6363119,24.07698413,620.2590279,174.4712173,24.2,16.07128685,233.764488,515.7007721,47.74500222,18.4389025,35.23034188,0,0
2025-06-03 13:45:00+00:00,628.4268822,268.134128,23.92888889,611.2197762,179.5445532,24.04933333,16.22444444,238.114987,477.2808475,45.94106878,17.85880952,34.7157672,0,0
2025-06-03 14:00:00+00:00,606.4304374,85.96199426,23.90555556,597.2878562,75.61938646,24.13071429,16.42013889,242.2579252,520.9582402,44.07854592,18.01695027,35.16713287,0,0
2025-06-03 14:15:00+00:00,619.1898946,63.4684127,24.17678571,598.152165,63.33009466,24.25333333,17.76821429,246.1950998,520.5478501,42.13143723,19.12976862,35.33079365,0,0
2025-06-03 14:30:00+00:00,618.0656916,63.00721811,24.24931973,594.0088032,63.23462134,24.34285714,16.84517007,249.4941497,478.2934923,40.42339089,19.70781179,34.91964286,0,0
2025-06-03 14:45:00+00:00,602.2077289,62.32777778,24.3,587.4431529,62.91892038,24.37333333,16.84539683,253.7759127,358.2939469,38.03733333,18.96933333,35.17916667,0,0
2025-06-03 15:00:00+00:00,590.3697279,62.37202381,24.32142857,578.8681755,63.47479941,24.4,17.37857143,257.1452041,376.7943764,35.97653061,19.27052688,34.9920068,0,0
2025-06-03 15:15:00+00:00,577.0062955,61.85402264,24.4,573.829122,63.0380106,24.44666667,17.75166667,260.3664815,350.561476,33.99277778,19.10525505,35.08828205,0,0
2025-06-03 15:30:00+00:00,561.1021954,61.89557823,24.4,563.9221537,62.68042952,24.5,17.5,263.9064626,334.6072681,31.70442177,19.31428571,34.84,0,0
2025-06-03 15:45:00+00:00,549.8786807,61.37354497,24.4,554.2510448,62.24521368,24.60444444,17.34888889,267.0708889,360.7651575,29.568,20.0244,35.24974074,0,0
2025-06-03 16:00:00+00:00,563.6215344,62.86,24.42142857,547.9465976,62.51271643,24.7,17.17857143,270.1909744,336.0998721,27.40594139,20.10786081,35.16011905,0,0
2025-06-03 16:15:00+00:00,554.7931818,60.3984127,24.5,549.364011,62.26240304,24.60769231,16.95897436,273.2555924,246.2229225,25.26644558,20.04357143,34.93537938,0,0
2025-06-03 16:30:00+00:00,533.5025696,5.241666667,24.5,543.4288353,8.611111111,24.58577778,16.8,276.1943704,180.7620475,23.20725926,19.428,35.01008466,0,0
2025-06-03 16:45:00+00:00,532.8614646,0,24.5,537.9389552,0,24.55714286,16.91666667,279.2362642,178.8331868,20.9920068,18.94595238,34.69047619,0,0
2025-06-03 17:00:00+00:00,529.4341311,0,24.5,534.3444532,0,24.46666667,17.31333333,282.0993276,152.205437,18.97772006,18.67805556,35.03931457,0,0
2025-06-03 17:15:00+00:00,527.0776268,0,24.47111111,532.4746032,0,24.47666667,17.89166667,285.2092778,117.1452438,16.75983333,16.9903545,35.24311111,0,0
2025-06-03 17:30:00+00:00,525.6212285,0,24.44393939,531.038631,0,24.35454545,17.6875,288.0539683,86.68065947,14.75556973,16.35691327,35.09571429,0,0
2025-06-03 17:45:00+00:00,523.9295279,0,24.4,528.6101125,0,24.34,17.60714286,290.9622222,62.57114851,12.74638889,16.14671481,35.22632194,0,0
2025-06-03 18:00:00+00:00,523.0062629,0,24.4,526.5288599,0,24.2468254,18.28401361,293.8649134,45.4215543,10.77084225,15.39144365,35.3,0,0
2025-06-03 18:15:00+00:00,521.012493,0,24.34666667,524.7402294,0,24.16666667,18.40888889,296.8308832,32.82497593,8.793476801,14.6906254,35.38128968,0,0
2025-06-03 18:30:00+00:00,520.0251418,0,24.26190476,523.7066365,0,24.1,18.37214286,299.7927509,22.73102896,6.880713334,14.27305901,35.53030586,0,0
2025-06-03 18:45:00+00:00,520.0075804,0,24.2,523.0851371,0,24.0298836,18.35665079,302.7199444,15.43652244,5.10676455,14.11778114,35.88812987,0,0
2025-06-03 19:00:00+00:00,518.0007003,0,24.12142857,521.1462834,0,23.92142857,18.0255102,305.6800649,9.352089172,3.335647547,14.05630231,36.1,0,0
2025-06-03 19:15:00+00:00,517.8120932,0,24.09101852,521.4716792,0,23.89333333,18.35022222,308.7441859,4.845301822,1.576862674,13.8536464,36.20382906,0,0
2025-06-03 19:30:00+00:00,517.1561018,0,24,519.8443095,0,23.8,17.96428571,311.8403175,1.958519772,-0.006439909,13.74061224,36.4,0,0
2025-06-03 19:45:00+00:00,515.9438296,0,23.92666667,518.9449338,0,23.8,17.82,314.8500002,0.736918597,-1.457296777,13.68849339,36.608,0,0
2025-06-03 20:00:00+00:00,514.6799206,0,23.9,518.2662323,0,23.7,17.9,318.2136171,0.189781269,-3.037858586,13.73695758,36.53934343,0,0
2025-06-03 20:15:00+00:00,513.8984793,0,23.81428571,518.0311612,0,23.64285714,17.9,321.4538974,0.003401361,-4.454761905,13.74514881,36.13125,0,0
2025-06-03 20:30:00+00:00,513.5746459,0,23.8,516.9764047,0,23.6,17.9,324.6537169,0,-5.749259259,13.74808519,36.14825397,0,0
2025-06-03 20:45:00+00:00,513.6747253,0,23.79676871,516.3396259,0,23.6,17.9375,327.6751255,0,-6.85359129,13.79285714,36.1,0,0
2025-06-03 21:00:00+00:00,511.3358018,104.216044,23.56777778,514.9618896,95.89624212,23.52,16.73333333,331.256119,0,-8.043862434,13.80037037,36.16592593,0,0
2025-06-03 21:15:00+00:00,503.0131313,167.5935528,23.25428571,508.7251335,162.0902363,23.49183673,15.14285714,334.3919643,0,-8.966428571,13.86006494,36.15446429,0,0
2025-06-03 21:30:00+00:00,498.1736996,64.99349978,23.32533333,501.8287111,63.36163164,23.37333333,15.18,337.7810053,0,-9.838624339,13.97115873,36.11333333,0,0
2025-06-03 21:45:00+00:00,496.5311688,0,23.4,499.8550595,0,23.3,15.64357143,341.3757733,0,-10.64784257,14.03134921,36.1,0,0
2025-06-03 22:00:00+00:00,495.7958333,0.255555556,23.4,498.6970337,0,23.3,15.92,344.7911508,0,-11.26688095,13.99959788,36.12911111,0,0
2025-06-03 22:15:00+00:00,494.4740107,0,23.4,497.7195448,0,23.20666667,15.872,348.4556197,0,-11.79083333,14.07205556,36.13333333,0,0
2025-06-03 22:30:00+00:00,494.4009403,0,23.4,497.54004,0,23.2,15.96428571,351.8311111,0,-12.14747166,14.03571429,36.09920635,0,0
2025-06-03 22:45:00+00:00,492.480164,22.42592593,23.34666667,496.6669447,22.32442068,23.17333333,15.92,355.2846519,0,-12.39333333,13.99077381,36.08490404,0,0
2025-06-03 23:00:00+00:00,490.8137755,139.6842229,23.1,494.2259252,134.0071412,23.1,15.34460317,303.8691558,0,-12.5,13.84220238,36.05714286,0,0
2025-06-03 23:15:00+00:00,489.3742698,10.93333333,23.19333333,492.3722582,10.36190476,23.09333333,15.36688889,2.373753968,0,-12.47333333,13.81812866,36.0075,0,0
2025-06-03 23:30:00+00:00,487.9006287,117.5374242,22.98,490.4209036,111.2117722,23.01861111,15.31866667,6.120171958,0,-12.32,13.76695476,36.1,0,0
2025-06-03 23:45:00+00:00,485.8931373,0,23.08928571,489.1973954,0,23,15.40714286,9.616790353,0,-12.04464286,13.90313492,36.1,0,0
