Unnamed: 0,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-07-26 04:45:00+00:00,437.4706688,0.0,23.4,432.8402829,0.0,23.1,16.89333333,73.26988767,50.16686992,11.74605108,17.02372593
2025-07-26 05:00:00+00:00,436.4082522,0.0,23.40571429,430.7379485,0.0,23.1,16.9,76.19913162,158.8472141,13.74146954,17.27951814
2025-07-26 05:15:00+00:00,436.1324812,0.0,23.49866667,429.3699115,0.0,23.18166667,16.92962963,79.01135823,208.8020144,15.7675487,17.61667593
2025-07-26 05:30:00+00:00,435.9428569,0.0,23.5,428.9423689,0.0,23.2,17.1,82.22333333,241.1068651,18.04283598,18.00349868
2025-07-26 05:45:00+00:00,435.7784305,0.0,23.56507937,428.3775104,0.0,23.2,17.1,85.10454545,272.0022716,20.08285714,18.27603896
2025-07-26 06:00:00+00:00,434.3528388,0.0,23.6,427.6316591,0.0,23.22842491,17.25090909,88.12724074,266.1955026,22.19682155,18.42827778
2025-07-26 06:15:00+00:00,433.5919608,0.0,23.6,426.3178614,0.0,23.3,17.3,91.36116402,163.6967799,24.43828571,18.33481481
2025-07-26 06:30:00+00:00,432.5904312,0.0,23.6,425.5382222,0.0,23.3,17.38571429,94.58107937,240.5291248,26.62751587,18.48012674
2025-07-26 06:45:00+00:00,431.0668498,0.0,23.62307692,425.9581454,0.0,23.3,17.6,97.51443001,268.1620315,28.59049423,18.58255023
2025-07-26 07:00:00+00:00,430.8537981,0.0,23.7,424.5899403,0.0,23.37857143,17.60873016,100.7882116,317.6570906,30.6772862,19.04377778
2025-07-26 07:15:00+00:00,429.2505006,0.0,23.7,424.4559211,0.0,23.4,17.7,104.5510108,228.3903477,32.98958947,19.07637037
2025-07-26 07:30:00+00:00,429.1934874,0.0,23.7,423.3399906,0.0,23.4,17.79119048,107.754898,133.6186606,34.95430272,18.91398583
2025-07-26 07:45:00+00:00,428.9763608,0.0,23.76666667,422.8729435,0.0,23.42,17.8,111.4411905,231.2764962,37.00939394,18.93809524
2025-07-26 08:00:00+00:00,428.8844444,0.0,23.8,423.2678451,0.0,23.5,17.85333333,115.3352814,308.3641306,39.06176407,19.37709239
2025-07-26 08:15:00+00:00,427.5959515,0.0,23.8,421.6524883,0.0,23.5,17.98571429,119.3394862,340.6822903,41.00509524,19.72039268
2025-07-26 08:30:00+00:00,427.0952381,0.0,23.87857143,421.6931494,0.0,23.57857143,18.0,123.3630867,674.4430501,42.85869898,20.44790481
2025-07-26 08:45:00+00:00,425.9500673,0.0,23.9,420.8683276,0.0,23.6,18.00833333,127.5039788,586.2962714,44.55034921,21.03674929
2025-07-26 09:00:00+00:00,425.1978884,0.0,23.9,420.5021278,0.0,23.6,18.1784127,132.1517609,129.8809163,46.29835185,20.43930527
2025-07-26 09:15:00+00:00,425.3525397,0.0,23.9,419.615537,0.0,23.6,18.3,136.8006958,198.8091877,47.83022222,19.83561693
2025-07-26 09:30:00+00:00,423.8889456,0.0,23.95714286,418.4593269,0.0,23.61261596,18.3,141.5399193,258.2689372,49.2556393,20.05934137
2025-07-26 09:45:00+00:00,424.7890634,0.0,24.0,418.3191606,0.0,23.69901099,18.39772727,145.3336733,362.2459072,50.18071343,20.14173526
2025-07-26 10:00:00+00:00,423.8775228,0.0,24.0,417.6686098,0.0,23.7,18.58666667,151.9191092,430.6313639,51.61157937,20.21464436
2025-07-26 10:15:00+00:00,423.7266226,0.0,24.08461538,418.196286,0.0,23.75714286,18.66196581,157.1657341,515.2655039,52.51662698,20.66
2025-07-26 10:30:00+00:00,424.0264257,0.0,24.1,417.0594768,0.0,23.8,18.7969697,162.8367394,344.7991604,53.25812014,21.03856746
2025-07-26 10:45:00+00:00,422.8264469,0.0,24.1,417.3259259,0.0,23.8,18.9375,168.9913333,539.4339219,53.85060606,20.99174799
2025-07-26 11:00:00+00:00,422.4912711,0.0,24.18673469,416.4990079,0.0,23.8,19.0,174.5148539,484.9897104,54.16186224,21.1100931
2025-07-26 11:15:00+00:00,422.568963,0.0,24.2,415.6813904,0.0,23.88571429,19.07755556,180.5897566,850.4375548,54.26925926,21.64491111
2025-07-26 11:30:00+00:00,421.3513228,0.0,24.2,415.7551848,0.0,23.9,19.2,186.7665079,644.4290398,54.12833333,21.93080423
2025-07-26 11:45:00+00:00,420.5452137,0.0,24.22,415.764359,0.0,23.9,19.30133333,192.8741799,704.1764526,53.74,22.10680159
2025-07-26 12:00:00+00:00,419.2494245,0.0,24.3,414.5865038,0.0,23.93316327,19.4,198.3001141,482.1007352,53.2240969,22.28187075
2025-07-26 12:15:00+00:00,420.2592133,0.0,24.3,414.8280597,0.0,24.00962963,19.46666667,204.0607504,643.3574847,52.40895142,22.34519481
2025-07-26 12:30:00+00:00,419.5711111,0.0,24.36923077,415.4771529,0.0,24.1,19.64038462,209.6424762,586.0475059,51.41089947,22.45188889
2025-07-26 12:45:00+00:00,420.9302309,0.0,24.4,414.6901018,0.0,24.1,19.71428571,214.629966,332.5815667,50.3347619,22.57212621
2025-07-26 13:00:00+00:00,420.1372273,0.0,24.4,413.7548718,0.0,24.2,19.81428571,219.6783333,404.093141,49.02666667,22.32666667
2025-07-26 13:15:00+00:00,419.8243875,0.0,24.4,413.1642133,0.0,24.2,19.90512821,224.4153824,305.3585069,47.59637133,22.33469206
2025-07-26 13:30:00+00:00,418.8417371,0.0,24.4,412.1081481,0.0,24.24,20.04,229.4869312,402.2632085,45.84755556,22.35588254
2025-07-26 13:45:00+00:00,418.6239371,0.0,24.47435897,411.8448697,0.0,24.3,20.36923077,233.4,249.0659822,44.38571429,21.74285714
2025-07-26 14:00:00+00:00,419.1397226,0.0,24.5,411.7120526,0.0,24.3,20.40888889,237.633254,153.0620819,42.54988889,21.48213757
2025-07-26 14:15:00+00:00,417.8426002,0.0,24.5,411.6714785,0.0,24.3,20.57466667,241.9362778,176.352614,40.56123016,21.47079365
2025-07-26 14:30:00+00:00,417.958349,0.0,24.5,411.213651,0.0,24.3,20.66923077,245.8689201,392.9051333,38.59744898,21.7497132
2025-07-26 14:45:00+00:00,417.2585236,0.0,24.52,411.2136207,0.0,24.46514815,20.73333333,249.364822,429.7019892,36.70352381,22.48222857
2025-07-26 15:00:00+00:00,416.4022594,0.0,24.6,411.0953255,0.0,24.5,20.8,252.8890556,197.5988478,34.69977778,21.99835897
2025-07-26 15:15:00+00:00,416.5224663,0.0,24.6,409.819888,0.0,24.5,20.95714286,256.5320522,238.4290741,32.53535714,21.9310119
2025-07-26 15:30:00+00:00,415.433537,0.0,24.6,410.4482796,0.0,24.5,21.02333333,259.7333333,179.5793786,30.50166667,21.73033333
2025-07-26 15:45:00+00:00,415.766273,0.0,24.6,410.0521481,0.0,24.5,21.1,263.1960269,209.2496299,28.25893699,21.74566811
2025-07-26 16:00:00+00:00,415.1267725,0.0,24.6,409.6654902,0.0,24.54769231,21.1,266.4293542,203.9693488,26.09275693,21.97216162
2025-07-26 16:15:00+00:00,414.4464286,0.0,24.6,408.514097,0.0,24.5,21.1,269.3651984,120.5646481,24.06621032,21.648875
2025-07-26 16:30:00+00:00,414.3652237,0.0,24.6,408.262009,0.0,24.5,21.1,272.423866,83.74602298,21.90108466,21.6277387
2025-07-26 16:45:00+00:00,413.7211835,0.0,24.6,408.4719697,0.0,24.5,21.1,275.5969524,88.167628,19.68094444,21.531
2025-07-26 17:00:00+00:00,413.940943,0.0,24.6,407.551095,0.0,24.5,21.1,278.6466667,74.5002215,17.51751701,21.40014286
2025-07-26 17:15:00+00:00,412.69554,0.0,24.6,406.7080368,0.0,24.5,21.10222222,281.4780317,84.3852484,15.54761905,21.2
2025-07-26 17:30:00+00:00,413.0457804,0.0,24.6,406.4755941,0.0,24.45055556,21.21955556,284.3258333,67.35599987,13.5162963,20.96316667
2025-07-26 17:45:00+00:00,412.5248553,0.0,24.6,405.8190853,0.0,24.47921212,21.21809524,287.4605738,53.73180797,11.33552525,20.78275513
2025-07-26 18:00:00+00:00,411.708068,0.0,24.6,405.6545743,0.0,24.40119048,21.2,290.2696163,27.59519083,9.403928571,20.62708791
2025-07-26 18:15:00+00:00,412.0917097,0.0,24.6,404.9947257,0.0,24.4,21.2,293.3910079,15.80302793,7.266785714,20.09774892
2025-07-26 18:30:00+00:00,412.076846,0.0,24.53185185,404.1322918,0.0,24.33166667,21.14666667,296.3986852,9.399492471,5.34479798,19.83111111
2025-07-26 18:45:00+00:00,411.2589323,0.0,24.5,403.4870158,0.0,24.3,21.1,299.3686111,6.401440215,3.462907407,19.83096296
2025-07-26 19:00:00+00:00,409.9691545,0.0,24.45642857,402.8284161,0.0,24.3,21.08571429,302.1602994,5.043324261,1.731453309,19.84506192
2025-07-26 19:15:00+00:00,410.0069444,0.0,24.4,403.5566722,0.0,24.2968254,21.0,305.2983752,2.778896813,-0.032281746,19.80767381
2025-07-26 19:30:00+00:00,410.4261905,0.0,24.4,403.3861618,0.0,24.204,20.932,308.714869,1.036824579,-1.897843137,19.55928366
2025-07-26 19:45:00+00:00,410.2368197,0.0,24.4,402.1923807,0.0,24.2,20.83571429,311.7016667,0.21860511,-3.425459184,19.19161224
2025-07-26 20:00:00+00:00,409.4629664,0.0,24.4,401.775749,0.0,24.2,20.77333333,314.9509883,0.009472222,-5.027484849,18.82844444
2025-07-26 20:15:00+00:00,408.4825102,0.0,24.4,402.0784416,0.0,24.13866667,20.64,317.9993225,0.0,-6.432380952,18.76095238
2025-07-26 20:30:00+00:00,408.0666654,0.0,24.31333333,402.0916534,0.0,24.1,20.6,321.6979127,0.0,-7.982380952,18.65865608
2025-07-26 20:45:00+00:00,407.381034,0.0,24.3,401.7468672,0.0,24.08061224,20.55274725,324.8816667,0.0,-9.241904762,18.81350649
2025-07-26 21:00:00+00:00,408.0020503,0.0,24.3,401.592289,0.0,24.0,20.4579798,328.046936,0.0,-10.3759596,18.47321212
2025-07-26 21:15:00+00:00,407.4342314,0.0,24.21333333,401.3313272,0.0,24.0,20.4,331.0750476,0.0,-11.35871429,18.2
2025-07-26 21:30:00+00:00,407.1172619,0.0,24.2,401.4906169,0.0,23.93222222,20.33111111,335.3488968,0.0,-12.53866402,18.2598254
2025-07-26 21:45:00+00:00,405.952381,0.0,24.2,401.8320995,0.0,23.9,20.21428571,338.8167857,0.0,-13.3544733,18.26678571
2025-07-26 22:00:00+00:00,406.0381313,0.0,24.17111111,401.4441053,0.0,23.87166667,20.1,342.2498571,0.0,-14.03053439,18.28683333
2025-07-26 22:15:00+00:00,405.5519381,0.0,24.1,400.8066667,0.0,23.8,20.06666667,345.9015873,0.0,-14.68696296,18.29807407
2025-07-26 22:30:00+00:00,404.6407086,0.0,24.1,400.3158971,0.0,23.8,19.96607143,349.4781852,0.0,-15.14666667,18.36395408
2025-07-26 22:45:00+00:00,405.1618519,0.0,24.1,401.3214674,0.0,23.8,19.9,352.9917356,0.0,-15.47438596,18.37307602
2025-07-26 23:00:00+00:00,404.2963987,0.0,24.1,399.9400121,0.0,23.8,19.87333333,356.9057989,0.0,-15.67587302,18.22222222
2025-07-26 23:15:00+00:00,403.8989408,0.0,24.09333333,398.8703054,0.0,23.73,19.77333333,158.275664,0.0,-15.7,18.16504074
2025-07-26 23:30:00+00:00,403.798519,0.0,24.0,397.927434,0.0,23.7,19.7,4.121785714,0.0,-15.67,18.16847619
2025-07-26 23:45:00+00:00,402.9846343,0.0,24.0,397.9726085,0.0,23.7,19.62666667,7.651511785,0.0,-15.46487205,18.14410127
2025-07-27 00:00:00+00:00,402.1253924,0.0,24.0,397.993136,0.0,23.7,19.55833333,11.25152788,0.0,-15.12411661,18.01373333
2025-07-27 00:15:00+00:00,401.9449516,0.0,24.0,396.477846,0.0,23.7,19.46190476,15.09095238,0.0,-14.61904762,18.02738095
2025-07-27 00:30:00+00:00,401.5687771,0.0,24.0,396.0008309,0.0,23.7,19.4,18.52384921,0.0,-13.99873016,17.9
2025-07-27 00:45:00+00:00,401.6607247,0.0,24.0,396.0981481,0.0,23.62666667,19.4,22.26684584,0.0,-13.23345455,17.7695641
2025-07-27 01:00:00+00:00,401.9025589,0.0,24.0,395.3717046,0.0,23.6,19.4,25.6176894,0.0,-12.43194709,17.61920385
2025-07-27 01:15:00+00:00,401.9510726,0.0,24.0,394.3927807,0.0,23.6,19.4,29.24747294,0.0,-11.42815476,17.53095238
2025-07-27 01:30:00+00:00,401.5362326,0.0,23.98571429,394.3911305,0.0,23.6,19.32392857,32.52799145,0.0,-10.34830769,17.36281785
2025-07-27 01:45:00+00:00,401.962029,0.0,23.90095238,393.9783333,0.0,23.6,19.3,36.04071795,0.0,-9.091515152,17.24
2025-07-27 02:00:00+00:00,400.9744666,0.0,23.9,393.8139619,0.0,23.6,19.3,39.09040626,0.0,-7.887118298,17.04779512
2025-07-27 02:15:00+00:00,399.2349288,0.0,23.9,393.5443139,0.0,23.6,19.25961538,42.45496948,0.0,-6.482945055,16.94873626
2025-07-27 02:30:00+00:00,399.2467958,0.0,23.9,392.9744168,0.0,23.6,19.2,45.60925926,0.022286902,-5.032962963,16.81899206
2025-07-27 02:45:00+00:00,398.9908447,0.0,23.9,392.9764755,0.0,23.6,19.2,49.15952991,0.360936131,-3.268981482,16.61503704
2025-07-27 03:00:00+00:00,398.763325,0.0,23.9,393.1458454,0.0,23.6,19.2,52.24084596,1.449071597,-1.644087302,16.5125
2025-07-27 03:15:00+00:00,398.4432932,0.0,23.9,392.2336692,0.0,23.6,19.2,55.23361376,4.474001008,-0.033925926,16.51707407
2025-07-27 03:30:00+00:00,397.9541538,0.0,23.9,392.3286442,0.0,23.6,19.2,58.17760745,9.043354672,1.646097421,16.51511508
2025-07-27 03:45:00+00:00,397.3035611,0.0,23.9,392.5004349,0.0,23.54268707,19.2,61.2636039,18.82652277,3.53744228,16.59846939
2025-07-27 04:00:00+00:00,397.5378023,0.0,23.9,391.6435277,0.0,23.54888889,19.11644444,64.21339683,21.7588528,5.407222222,16.60744781
2025-07-27 04:15:00+00:00,396.0312933,0.0,23.9,391.6758846,0.0,23.5,19.1,67.39828571,33.82014179,7.473248677,16.65960253
2025-07-27 04:30:00+00:00,397.0800156,0.0,23.9,391.4597043,0.0,23.50666667,19.04,70.27528205,60.46011681,9.423172161,16.83960317
2025-07-27 04:45:00+00:00,395.726182,0.0,23.9,390.6496126,0.0,23.56904762,19.0,73.25931122,95.96005621,11.47534014,17.22396825
2025-07-27 05:00:00+00:00,396.3183875,0.0,23.9,389.6885853,0.0,23.6,19.0,75.92083333,86.31693075,13.31122222,17.48333333
2025-07-27 05:15:00+00:00,394.9011449,0.0,23.9,390.0285088,0.0,23.6,19.0,79.37096737,96.81540298,15.73414336,17.78564103
2025-07-27 05:30:00+00:00,394.1465606,0.0,23.9,389.1691404,0.0,23.6,19.0,82.21109127,141.9604465,17.73052721,17.93214286
2025-07-27 05:45:00+00:00,394.8253221,0.0,23.96555556,388.8317637,0.0,23.6,18.9297619,84.56966667,171.3815794,19.4261746,18.45203704
2025-07-27 06:00:00+00:00,393.9868687,0.0,24.0,388.2251053,0.0,23.6,18.9,88.37296296,216.668639,22.1162963,18.55754921
2025-07-27 06:15:00+00:00,394.2776871,0.0,24.02922078,388.2767857,0.0,23.6,18.9,91.38222944,198.5115033,24.1688237,19.02841218
2025-07-27 06:30:00+00:00,393.7165476,0.0,24.1,388.3166547,0.0,23.6,18.88571429,94.59872415,191.7528819,26.3606746,19.39043098
2025-07-27 06:45:00+00:00,393.0384259,0.0,24.1,388.4518596,0.0,23.69555556,18.8,97.59643386,189.6807928,28.34889153,19.48138889
2025-07-27 07:00:00+00:00,393.5295471,0.0,24.10222222,387.1258242,0.0,23.70148148,18.8,101.001851,285.0731155,30.53275368,19.5270092
2025-07-27 07:15:00+00:00,392.9662647,0.0,24.2,387.9308608,0.0,23.8,18.8,104.6357937,247.266232,32.78170918,19.86257158
2025-07-27 07:30:00+00:00,391.5893523,0.0,24.2,388.0308081,0.0,23.8,18.8,107.9352381,315.6894776,34.79911111,20.22545455
2025-07-27 07:45:00+00:00,391.7096572,0.0,24.28857143,387.586656,0.0,23.8,18.8,111.67763,151.9892947,36.85301587,20.26233466
2025-07-27 08:00:00+00:00,391.5769951,0.0,24.3,387.9142213,0.0,23.88571429,18.8,115.3165085,365.9271327,38.76622449,20.17957483
2025-07-27 08:15:00+00:00,391.890303,0.0,24.30333333,387.7813187,0.0,23.9,18.8,119.3070769,356.5180186,40.73757509,20.31969536
2025-07-27 08:30:00+00:00,391.4772222,0.0,24.38380952,387.6216276,0.0,23.98348148,18.8,123.4946002,212.8661983,42.64871717,20.32040741
2025-07-27 08:45:00+00:00,391.0,0.0,24.4,387.0,0.0,24.0,18.8,127.1159524,228.0304691,44.15988095,20.44047619
2025-07-27 09:00:00+00:00,391.2265512,0.0,24.4,386.7977135,0.0,24.07653061,18.8,132.1059354,326.8579747,46.03323413,20.2839229
2025-07-27 09:15:00+00:00,390.525203,0.0,24.4,385.7673343,0.0,24.1,18.82,136.6341371,443.1187016,47.55100216,20.71238191
2025-07-27 09:30:00+00:00,390.0347575,0.0,24.45333333,385.863565,0.0,24.1,18.9,141.4809017,672.1453166,48.93760948,20.87420635
2025-07-27 09:45:00+00:00,390.0217962,0.0,24.5,386.6002994,0.0,24.14285714,18.94285714,146.6336168,775.1335342,50.26934524,21.5154898
2025-07-27 10:00:00+00:00,390.0373148,0.0,24.52666667,384.5551952,0.0,24.2,19.0,152.0011395,389.7326768,51.41366667,21.94573906
2025-07-27 10:15:00+00:00,391.0945756,0.0,24.6,385.4793644,0.0,24.24538721,19.0,157.3156239,459.9884458,52.32539346,21.90383838
2025-07-27 10:30:00+00:00,390.8264387,0.0,24.6,386.2156756,0.0,24.30133333,19.09333333,163.0449118,811.6204698,53.07877855,21.4336319
2025-07-27 10:45:00+00:00,391.158889,0.0,24.65641026,386.3708213,0.0,24.38358974,19.2,168.5179548,464.6702976,53.57096088,21.40110402
2025-07-27 11:00:00+00:00,390.740404,0.0,24.7,386.7731005,0.0,24.4,19.2,175.0306032,541.4416612,53.9268254,21.57515909
2025-07-27 11:15:00+00:00,390.5951947,0.0,24.7,386.8458413,0.0,24.4952381,19.2547619,180.8785253,332.9012785,54.0,21.51604643
2025-07-27 11:30:00+00:00,390.067598,0.0,24.77321429,386.3575955,0.0,24.5675,19.37321429,186.8213134,370.317087,53.88280769,21.76808114
2025-07-27 11:45:00+00:00,389.8638364,0.0,24.8,385.5084624,0.0,24.6,19.4,192.4211722,335.2795239,53.5577732,21.68775061
2025-07-27 12:00:00+00:00,390.106256,0.0,24.8,384.8045744,0.0,24.6,19.4,197.6920317,143.0867295,53.05962332,21.3972381
2025-07-27 12:15:00+00:00,389.8665641,0.0,24.8,386.1489975,0.0,24.6,19.48666667,203.8968806,320.1588328,52.19869048,21.38850133
2025-07-27 12:30:00+00:00,389.6027778,0.0,24.88714286,386.1986264,0.0,24.63571429,19.59285714,209.6401531,410.9447602,51.1626668,21.94487528
2025-07-27 12:45:00+00:00,389.6305772,0.0,24.9,385.8159375,0.0,24.7,19.675,214.8103413,265.5121592,50.04447811,21.92224908
2025-07-27 13:00:00+00:00,390.5538207,0.0,24.9,384.600638,0.0,24.72,19.74980952,219.8387963,482.8575107,48.75079365,21.31159048
2025-07-27 13:15:00+00:00,390.6124822,0.0,24.94063492,385.2261462,0.0,24.74714815,19.96296296,224.2295493,396.0334573,47.39839938,21.29830952
2025-07-27 13:30:00+00:00,391.3753841,0.0,25.0,384.7772109,0.0,24.82440476,20.09603175,229.1132194,437.4016869,45.74868506,20.87436959
2025-07-27 13:45:00+00:00,390.5355601,0.0,25.07142857,400.0043495,0.0,24.9,20.13571429,233.4481477,291.2499319,44.09138787,20.59483241
2025-07-27 14:00:00+00:00,390.2530392,0.0,25.1,400.6908547,0.0,24.9,20.33321429,237.8452605,280.1070231,42.20783478,20.93666667
2025-07-27 14:15:00+00:00,390.7591987,0.0,25.1,400.917517,0.0,24.9,20.4,241.6196753,298.4151495,40.4549062,21.09571429
2025-07-27 14:30:00+00:00,390.8099258,0.0,25.1,400.5423615,0.0,24.9,20.52,245.4926984,279.2530587,38.52168765,20.92074359
2025-07-27 14:45:00+00:00,390.1843868,0.0,25.1,400.3507712,0.0,24.96,20.62,249.4139497,255.4037658,36.42047619,20.75819577
2025-07-27 15:00:00+00:00,391.0878399,0.0,25.10333333,400.3685049,0.0,25.0,20.7,252.8665388,272.1418554,34.42397436,20.6264599
2025-07-27 15:15:00+00:00,391.3571429,0.0,25.19642857,400.2223522,0.0,25.0,20.7,256.1408305,185.1748257,32.48571429,20.68329082
2025-07-27 15:30:00+00:00,389.8487547,0.0,25.2,399.5151025,0.0,25.0,20.7,259.5979259,164.4020797,30.33579365,20.81576923
2025-07-27 15:45:00+00:00,390.0766667,0.0,25.11833333,399.8904381,0.0,25.0,20.7,262.9747968,144.1754632,28.11076599,20.55436633
2025-07-27 16:00:00+00:00,390.2801347,0.0,25.1,400.0020934,0.0,25.0,20.7,266.337644,129.386376,25.85797802,20.43078755
2025-07-27 16:15:00+00:00,390.7771152,0.0,25.1,398.81855,0.0,24.9375,20.7,269.0464286,111.9180151,23.99102041,20.37535714
2025-07-27 16:30:00+00:00,389.988159,0.0,25.1,399.7545614,0.0,24.9,20.7,272.3356931,102.0885121,21.71907407,20.2600463
2025-07-27 16:45:00+00:00,389.7461111,0.0,25.1,400.1411897,0.0,24.9,20.7,275.3306551,113.8794636,19.56565786,20.33160536
2025-07-27 17:00:00+00:00,390.0541952,0.0,25.1,400.2982573,0.0,24.9,20.7,278.4198773,101.6841207,17.4182836,20.35808303
2025-07-27 17:15:00+00:00,390.5074223,0.0,25.1,399.0961125,0.0,24.9,20.7,281.3569982,81.48807404,15.30362193,20.2799462
2025-07-27 17:30:00+00:00,389.7303623,0.0,25.1,399.5976257,0.0,24.88592593,20.7,284.410335,57.18775623,13.15497475,20.15223858
2025-07-27 17:45:00+00:00,389.4734788,0.0,25.04,399.3457576,0.0,24.8,20.65101852,287.4608862,43.16623842,11.01943122,19.91748704
2025-07-27 18:00:00+00:00,389.3231181,0.0,25.0,399.7446384,0.0,24.8,20.6,290.3726786,35.13121625,9.034978355,19.76845238
2025-07-27 18:15:00+00:00,389.2777404,0.0,25.0,399.6183265,0.0,24.8,20.6,293.2724603,26.73673803,7.103333333,19.74376407
2025-07-27 18:30:00+00:00,389.1962769,0.0,25.0,399.637644,0.0,24.77075758,20.6,296.3878163,18.31401414,5.054243386,19.5
2025-07-27 18:45:00+00:00,389.2910739,0.0,24.97653061,399.6144907,0.0,24.778,20.6,299.3262271,12.07703992,3.216666667,19.38825641
2025-07-27 19:00:00+00:00,388.4784091,0.0,24.9,399.7539518,0.0,24.7,20.6,302.4662275,6.169509666,1.29224026,19.29777778
2025-07-27 19:15:00+00:00,388.5746529,0.0,24.9,398.2208169,0.0,24.69916667,20.6,305.4188139,2.747935563,-0.350558201,19.13369048
2025-07-27 19:30:00+00:00,388.6411159,0.0,24.87333333,398.5380479,0.0,24.60985185,20.6,308.5613333,0.911227767,-2.070637566,19.04582251
2025-07-27 19:45:00+00:00,389.1090921,0.0,24.8,399.046856,0.0,24.6,20.6,311.7016515,0.159455281,-3.696411736,18.8675077
2025-07-27 20:00:00+00:00,388.9255969,0.0,24.79880952,398.3834776,0.0,24.6,20.51428571,314.9675368,0.0,-5.296156463,18.58108333
2025-07-27 20:15:00+00:00,387.4368284,0.0,24.7,398.7238709,0.0,24.6,20.5,318.0142367,0.0,-6.712896825,18.4
2025-07-27 20:30:00+00:00,387.5213872,0.0,24.7,398.7138119,0.0,24.54444444,20.5,321.5630979,0.0,-8.191378307,18.41677778
2025-07-27 20:45:00+00:00,387.3939553,0.0,24.68615385,397.9170258,0.0,24.5,20.44045455,324.91932,0.0,-9.472394094,18.42775397
2025-07-27 21:00:00+00:00,389.0716776,92.29689794,24.50877778,399.2099135,87.9020202,24.4365849,20.16444444,328.2310664,0.0,-10.64080303,18.40771429
2025-07-27 21:15:00+00:00,420.133296,165.0384031,24.30861111,426.164201,160.2241232,24.24835979,19.79333333,331.5235714,0.0,-11.71488889,18.41301407
2025-07-27 21:30:00+00:00,452.449726,165.7751811,24.17142857,460.1000047,160.1812045,24.06333333,19.67619048,335.1252088,0.0,-12.72088552,18.35685387
2025-07-27 21:45:00+00:00,474.0065756,167.790386,24.0702381,482.4659293,158.9643979,23.91770408,19.53571429,338.5715873,0.0,-13.54666667,18.19685065
2025-07-27 22:00:00+00:00,487.6261164,288.9383092,23.91111111,498.6693298,285.1641093,23.82606061,19.5,342.2574468,0.0,-14.29382011,18.19574502
2025-07-27 22:15:00+00:00,496.5638446,316.0046225,23.73333333,507.6365875,318.2746686,23.73238095,19.5,345.9705868,0.0,-14.90623256,18.0842037
2025-07-27 22:30:00+00:00,499.561774,318.7616931,23.5815873,511.3854191,318.6798316,23.60869048,19.32666667,349.6354762,0.0,-15.36666667,17.83341667
2025-07-27 22:45:00+00:00,503.1865989,317.6621379,23.46217687,515.4098275,320.6748639,23.47857143,18.99714286,353.0427597,0.0,-15.67849026,17.44762363
2025-07-27 23:00:00+00:00,508.6011616,317.3875036,23.37027778,519.5882155,318.1651904,23.38666667,18.7,356.9226455,0.0,-15.91666667,17.16546667
2025-07-27 23:15:00+00:00,509.3154599,318.0093275,23.27925926,522.3093811,319.1428175,23.3,18.60384615,134.3444769,0.0,-15.99333333,17.06445079
2025-07-27 23:30:00+00:00,509.3164629,317.3003413,23.2,522.9644566,318.3939721,23.28571429,18.45769231,4.269217687,0.0,-15.88779762,16.94670692
2025-07-27 23:45:00+00:00,509.503408,320.9034993,23.12857143,521.3303685,316.3303112,23.2,18.3525641,8.112545788,0.0,-15.62865385,16.82393162
2025-07-28 00:00:00+00:00,507.2004278,320.0061131,23.02548148,518.7262446,317.9447768,23.12444444,18.09514815,11.39999038,0.0,-15.31647619,16.60822857
2025-07-28 00:15:00+00:00,506.5152934,316.9770635,22.93333333,517.2665461,318.3698574,23.03083333,17.89833333,15.18652862,0.0,-14.819,16.40765743
2025-07-28 00:30:00+00:00,504.4963049,314.5208856,22.88571429,516.2365613,321.0415771,22.94101732,17.77142857,18.77811748,0.0,-14.24047619,16.22940587
2025-07-28 00:45:00+00:00,502.2384038,319.7942593,22.795,514.3007606,317.9115713,22.84,17.7,22.14327534,0.0,-13.51307071,16.18666667
2025-07-28 01:00:00+00:00,500.9637464,317.8617122,22.72266667,512.2401342,316.5601047,22.77333333,17.64666667,25.87630664,0.0,-12.604,16.04666667
2025-07-28 01:15:00+00:00,500.8962092,318.7514815,22.63333333,512.3081481,316.6483341,22.7,17.576,29.5089359,0.0,-11.55880769,15.99303846
2025-07-28 01:30:00+00:00,499.7860752,318.6938845,22.59012821,511.5280124,316.9523443,22.64166667,17.58461538,32.7277381,0.0,-10.51940476,15.99752381
2025-07-28 01:45:00+00:00,499.9604296,316.3224424,22.50535714,510.6359432,316.6466564,22.6,17.51307692,35.98755556,0.0,-9.347070707,15.91333333
2025-07-28 02:00:00+00:00,499.75523,317.9549158,22.5,509.5221612,314.0963796,22.58555556,17.3,39.58357672,0.0,-7.917714286,15.82321717
2025-07-28 02:15:00+00:00,498.5785714,317.0567254,22.4525641,508.8953824,318.5970418,22.5,17.3,42.77632653,0.0,-6.572653061,15.84204082
2025-07-28 02:30:00+00:00,497.7100287,315.8316169,22.51047619,510.7194941,317.7277949,22.5,17.22733333,45.74030381,0.034026991,-5.195353147,15.706
