start_h_m0,stop_h_m0,qv_night_m0,dh_above,cost_dkk
20.65872235374088,4.18008841384652,184.4457775294269,153.49304286239806,4.567982076758288
20.47863830935377,2.892512962622292,129.26610116199066,163.36278723375932,3.4492046597129065
22.27176195715927,3.963100587419457,124.98157491843938,179.05234796543417,2.904300170594848
21.730800323429136,4.6724333980174615,63.140533224067966,188.88128214489046,2.456163686378712
20.357526007428632,7.872137991956455,33.441154578097795,202.1331359965495,2.1957601059737524
20.255237088582536,4.735006809663588,229.42312557776876,143.36565649233137,6.141982660299649
20.548539159814425,6.373307059618008,166.85429003558914,150.64913526606512,4.467480488798587
22.45083381377251,3.846952151174385,34.81558687819066,203.37810098353265,2.324089076129367
21.285226568551668,2.979915712839203,225.34371977665535,159.60230751558348,4.738706759805482
20.047046026709143,2.3509728425778667,18.663748665596653,205.27939723074786,2.416890236428939
22.445446605119535,5.029739149627923,86.35099542940894,185.5020895507958,2.5107614154506894
22.078289765386685,4.104503674545007,242.57576718402947,160.70613108793083,5.054425438399007
22.24575121272289,5.935704475280435,37.15912418261592,202.50577365698166,2.25482466443619
21.42642874115385,3.1633899685825777,190.3949661904771,162.5085804475328,4.102023885127621
22.198844114400604,4.076450948785892,133.62323945177343,174.6577298718763,3.0860986251150155
20.432469275145206,6.956584081136434,16.47551591624162,213.47516876645716,2.063762132029896
21.740593922359178,6.897323134755371,114.8465295154812,170.09937941882757,3.023636889777778
21.251663010936266,5.197192686749521,208.56526163029415,154.500175216166,4.958879558231308
21.47445733138943,3.2008545671352646,93.56504417128974,179.9787653457326,2.758828565611557
20.1278447315117,6.6641626203725775,41.778054904274775,191.99449437912995,2.481204474770367
21.95558069476714,3.1791327363558577,42.54743987047937,199.1303109033703,2.421027086267745
21.331302290178414,3.1317949291393092,246.14107403854692,156.90317136678428,5.3319081418701195
22.510017513306764,7.1757232155216375,95.6648492967269,182.35829616202858,2.5041167148664285
21.457109370576287,5.156306852439708,162.83258603472467,161.0308152112698,3.8997993162687528
20.2895572687151,6.942029832769972,113.5254326067459,160.11632315409597,3.3227257862953525
21.27845431853368,3.532084475956639,7.342814206454288,214.28744035624118,2.0768868718779228
22.401401833171803,5.290202494224395,15.852197984170735,213.70768511423864,2.0516281318956584
22.77579532051307,2.808785572441246,218.512404505219,175.76368802438122,3.7155455659138257
20.462417842795023,5.2572073829761905,176.68411747005365,148.58231711581925,4.708620650958358
20.77371471275531,5.0616457062303715,241.62718683091765,146.75859550160664,6.3342510648959935
22.727192180531897,2.041175552419773,48.61110233360455,202.73361104522732,2.279882110454726
21.119597347471746,3.658437907973202,196.61869149175,157.4852616848512,4.465670016900194
22.544614655483052,4.526323837623096,59.06158649446342,195.55370822068858,2.32167481424175
22.338229772313923,4.501429704814614,147.79363526099348,173.28204242014453,3.246009274160783
22.468486126087722,4.822610296331165,27.115443761210862,207.0607001702708,2.233992716724367
21.366602044541057,3.124864209346921,196.08374068469823,161.86379925514683,4.2089066622283005
22.820602265850464,7.6010470807065476,261.73810977078887,154.46306619805176,6.563436992085982
21.86020629129293,4.903281598468993,262.408382037207,155.6204142130141,6.095384427516752
22.702736872964266,3.9400528202897567,211.56697575878658,170.14483351339925,4.023286740678743
21.449677035751574,5.361972611520148,105.20991780525138,172.89081791761362,2.930306627532945
21.257304900357916,6.5494248071175765,96.31695556595425,173.91193252441647,2.7726275338492927
20.856907423946684,6.6541133601187745,130.09744485487124,160.514549351389,3.521598604426954
20.404556649882373,4.604383235219745,202.11176590995632,146.77724573345876,5.276391378959207
20.568850040531668,5.847621885747936,216.93069187238171,144.21486654633176,5.889913663203531
21.236191580039485,5.787318191036544,30.920570217686375,202.33563378532216,2.3319911677514757
21.30087092157956,7.682080210730454,268.456204736279,139.31174262724832,8.121088600035028
22.77214641601999,2.5332891285366976,154.7503559066185,183.08801807433747,2.9113771426186803
21.216088778348027,7.0992684699299895,75.1711703400083,179.77371755629443,2.4478802145916756
21.128941710904684,2.0599261838846683,34.977334150302724,200.83629925224108,2.4322798314437075
